backend,branch_id,canonical_index,T_K,log_w,w_m_s,table_ii_reference_log_w,table_ii_reference_w_m_s,delta_to_table_ii_log_w,delta_to_table_ii_w_m_s,relative_delta_to_table_ii_w,interpolation_method,raw_T_min_K,raw_T_max_K
python,lower_hopf,12,202.0,-4.9665085159333735,0.006967432294865608,-4.966293880000002,0.006968927916700771,-0.00021463593337145426,-1.4956218351630177e-06,-0.0002146129007273582,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,13,203.0,-4.8874402125722,0.0075407003808278675,-4.887020729999996,0.007543864236764652,-0.00041948257220347784,-3.1638559367845945e-06,-0.00041939460169043046,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,14,204.0,-4.809121432778487,0.008155021285643415,-4.80848752,0.008160192496720443,-0.0006339127784871224,-5.1712110770273795e-06,-0.0006337118982310373,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,15,205.0,-4.731545157569255,0.00881284328241743,-4.730694249999999,0.008820345388820013,-0.0008509075692559875,-7.502106402582434e-06,-0.0008505456500707471,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,16,206.0,-4.654704823177963,0.009516721943150884,-4.653640920000001,0.0095268522017216,-0.0010639031779620112,-1.0130258570715742e-05,-0.0010633374336263032,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,17,207.0,-4.578594349079393,0.010269321236663942,-4.577327529999998,0.0102823388524801,-0.0012668190793947431,-1.3017615816159067e-05,-0.0012660170028358107,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,18,208.0,-4.503208167440596,0.011073414124939375,-4.501754080000005,0.011089527549668035,-0.0014540874405915005,-1.611342472866012e-05,-0.0014530307676761645,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,19,209.0,-4.4285412541398985,0.011931882568097808,-4.42692057,0.011951236059647274,-0.001620684139898465,-1.9353491549465793e-05,-0.0016193715405565328,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,20,210.0,-4.354589161456799,0.012847716837323758,-4.352827000000005,0.012870376547913,-0.0017621614567939758,-2.2659710589243223e-05,-0.0017606097618734873,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,21,211.0,-4.281348052498943,0.013824014023369845,-4.279473370000002,0.013849953967507211,-0.0018746824989417377,-2.5939944137366375e-05,-0.0018729263792661675,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,22,212.0,-4.208814737393864,0.01486397561587758,-4.206859679999997,0.014893063966740118,-0.001955057393866255,-2.9088350862538706e-05,-0.0019531475140038453,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,23,213.0,-4.136986711229485,0.015970904015831823,-4.134985930000006,0.016002890288901468,-0.0020007812294791094,-3.1986273069644494e-05,-0.0019987810009438126,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,24,214.0,-4.065862193678466,0.017148197830208177,-4.06385212,0.017182701637279592,-0.0020100736784662843,-3.450380707141487e-05,-0.002008054833272284,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,25,215.0,-3.995440169753198,0.01839934579252795,-3.9934582500000033,0.018435847979654474,-0.0019819197531947275,-3.6502187126523367e-05,-0.0019799570470968647,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,26,216.0,-3.925720434254088,0.019727919081947917,-3.923804319999995,0.019765756267513142,-0.0019161142540928822,-3.783718556522528e-05,-0.0019142796791142371,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,27,217.0,-3.856703632383061,0.02113756198315428,-3.8548903300000035,0.02117592554652898,-0.0018133023830575468,-3.836356337470065e-05,-0.00181165934355058,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,28,218.0,-3.788391306502436,0.0226319805020976,-3.7867162800000003,0.022669921436405522,-0.0016750265024358946,-3.794093430792289e-05,-0.0016736244284902425,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,29,219.0,-3.720785940369386,0.024214928874778732,-3.7192821700000067,0.024251369959962226,-0.0015037703693794313,-3.644108518349384e-05,-0.0015026402732569836,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,30,220.0,-3.6538910037993526,0.02589019369467122,-3.6525880000000015,0.02592395070340052,-0.00130300379935111,-3.375700872930085e-05,-0.001302155258491247,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,31,221.0,-3.587710996583492,0.02766157545230726,-3.586633769999999,0.02769138929197307,-0.001077226583493296,-2.9813839665812636e-05,-0.001076646583219817,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,32,222.0,-3.522251490796301,0.029532867278651308,-3.5214194799999987,0.029557449167853467,-0.0008320107963024626,-2.4581889202159035e-05,-0.0008316647712920428,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,33,223.0,-3.457519170673325,0.031507830691200264,-3.456945130000001,0.03152592265981132,-0.0005740406733236725,-1.8091968611057274e-05,-0.0005738759434984148,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,34,224.0,-3.393521868970657,0.03359016816496964,-3.393210720000006,0.033600621337380746,-0.0003111489706508763,-1.045317241110677e-05,-0.0003111005688301841,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,35,225.0,-3.3302685986360654,0.03578349237948884,-3.3302162499999994,0.035785365645539614,-5.234863606595752e-05,-1.8732660507711496e-06,-5.23472658998704e-05,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,36,226.0,-3.2677695784499394,0.03809129203630062,-3.2679617200000024,0.03808397381949414,0.00019214155006297418,7.318216806481703e-06,0.00019216001043293726,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,37,227.0,-3.206036251141149,0.04051689419865343,-3.206447130000001,0.04050025008299265,0.0004108788588519374,1.664411566078272e-05,0.00041096328113223476,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,38,228.0,-3.1450812923466382,0.04306342317781152,-3.145672480000009,0.04303797213762855,0.0005911876533706284,2.5451040182970786e-05,0.0005913624392334851,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,39,229.0,-3.0849186086442475,0.045733756081150614,-3.085637769999998,0.04570087795487968,0.0007191613557506749,3.2878126270931285e-05,0.0007194200142805078,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,40,230.0,-3.025563322768334,0.0485304752467498,-3.026342999999997,0.048492651887080344,0.0007796772316632783,3.782335966945327e-05,0.0007799812589653477,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,41,231.0,-2.967031744199005,0.0514558179091997,-2.9677881699999986,0.05141691011820563,0.0007564258009935543,3.890779099407354e-05,0.0007567119631387015,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,42,232.0,-2.909341322402576,0.054511623631969,-2.9099732799999956,0.054477185480139086,0.000631957597419408,3.443815182991444e-05,0.0006321573246927315,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,43,233.0,-2.852510582846146,0.05769928005977726,-2.852898330000002,0.057676911665075485,0.00038774715385603287,2.2368394701773042e-05,0.000387822337500736,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,44,234.0,-2.796559040503751,0.06101966800266859,-2.796563319999997,0.06101940686978718,4.279496246262227e-06,2.6113288140866553e-07,4.279505403353264e-06,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,45,235.0,-2.7415070925785323,0.06447310669596767,-2.7409682500000017,0.06450785691263297,-0.0005388425785306517,-3.4750216665296874e-05,-0.0005386974289404974,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,46,236.0,-2.687375886975432,0.06805930054647849,-2.6861131200000017,0.0681452978694417,-0.0012627669754303739,-8.599732296321605e-05,-0.001261970020704535,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,47,237.0,-2.6341871661715146,0.0717772887118105,-2.6319979300000043,0.07193459827962047,-0.0021892361715103448,-0.00015730956780997396,-0.00218684154179173,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,48,238.0,-2.5819630858363745,0.07562539905865638,-2.5786226800000023,0.07587844097911052,-0.0033404058363721845,-0.000253041920454139,-0.0033348328878264897,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,49,239.0,-2.5307260082531613,0.07960120816830832,-2.525987370000003,0.07997930462198864,-0.004738638253158456,-0.00037809645368032385,-0.004727428620032965,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,lower_hopf,50,240.0,-2.4804982713013985,0.08370150914011534,-2.474092000000006,0.08423944495764461,-0.0064062713013925965,-0.0005379358175292698,-0.006385794894538332,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,0,190.0,-3.147932955990406,0.04294079570880711,-3.141971000000005,0.04319757152548583,-0.005961955990400725,-0.0002567758166787254,-0.005944218797744962,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,1,191.0,-3.0558871545575275,0.04708093417215959,-3.050833709999999,0.04731945723665355,-0.005053444557528319,-0.00023852306449396316,-0.005040697387991249,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,2,192.0,-2.965012382439572,0.051559830804672184,-2.960680239999995,0.05178367985878251,-0.004332142439577247,-0.00022384905411032552,-0.004322772246406138,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,3,193.0,-2.8752857505468103,0.05640002086412994,-2.871510590000007,0.05661334240591734,-0.003775160546803491,-0.00021332154178739515,-0.003768043586931874,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,4,194.0,-2.7866862420207887,0.06162508655844299,-2.783324759999992,0.06183258673761164,-0.003361482020796558,-0.0002075001791686515,-0.003355838565337473,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,5,195.0,-2.6991945057010525,0.0672596682051507,-2.6961227500000007,0.06746659112002755,-0.0030717557010517815,-0.0002069229148768531,-0.003067042686486464,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,6,196.0,-2.612792683172221,0.07332947156423361,-2.609904559999997,0.07354156223483022,-0.0028881231722239775,-0.00021209067059660414,-0.0028839565566932614,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,7,197.0,-2.527464232505937,0.079861273365164,-2.524670190000002,0.08008472117349621,-0.002794042505934957,-0.00022344780833220834,-0.0027901428019975138,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,8,198.0,-2.443193953233637,0.08688290788428511,-2.4404196400000018,0.08712428295561428,-0.002774313233635084,-0.0002413750713291668,-0.002770468383104353,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,9,199.0,-2.3599676351733017,0.09442327913991519,-2.3571529099999964,0.09468942911445459,-0.002814725173305277,-0.0002661499745394008,-0.0028107675484841665,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,10,200.0,-2.2777721787840526,0.10251233165775554,-2.27487,0.1028102729020545,-0.0029021787840526336,-0.0002979412442989521,-0.0028979715342531518,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,11,201.0,-2.196595465217653,0.11118103445012224,-2.1935709099999983,0.11151781667945866,-0.0030245552176548784,-0.00033678222933641866,-0.003019985858443131,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,12,202.0,-2.1164263047861542,0.12046135236146711,-2.1132556399999984,0.12084390107587739,-0.003170664786155797,-0.0003825487144102774,-0.0031656435368639466,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,13,203.0,-2.0372543968269192,0.1303862086685606,-2.0339241900000005,0.13082114552368268,-0.003330206826918758,-0.00043493685512208113,-0.0033246678385287806,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,14,204.0,-1.9590703007641952,0.14098943778103235,-1.9555765599999972,0.1414828798044634,-0.00349374076419795,-0.0004934420234310455,-0.0034876447532945875,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,15,205.0,-1.881865413782789,0.15230572739461024,-1.8782127499999959,0.15286306627508262,-0.003652663782793164,-0.00055733888047238,-0.0036460009213044866,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,16,206.0,-1.8056319585831204,0.1643705483689171,-1.8018327600000035,0.1649962124819275,-0.0037991985831169472,-0.0006256641130104046,-0.003791990759054153,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,17,207.0,-1.7303629776745193,0.1772200713644635,-1.7264365899999987,0.177917273916397,-0.003926387674520582,-0.0006972025519335068,-0.003918689493079356,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,18,208.0,-1.656052334235465,0.19089106876438777,-1.6520242399999958,0.19166154671519123,-0.004028094235469126,-0.0007704779508034554,-0.004019992345926251,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,19,209.0,-1.5826947189564304,0.20542080037705013,-1.5785957099999948,0.20626455016522202,-0.004099008956435668,-0.0008437497881718936,-0.004090619485975817,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,20,210.0,-1.510285662363978,0.22084688130544672,-1.5061509999999956,0.2217618989347088,-0.004134662363982411,-0.0009150176292620771,-0.004126126416023687,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,21,211.0,-1.4388215521626044,0.23720713026704854,-1.4346901099999982,0.23818916501934803,-0.0041314421626061915,-0.0009820347522994932,-0.004122919496441926,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,22,212.0,-1.36829965518653,0.25453939654535374,-1.3642130400000028,0.2555817294649985,-0.004086615186527309,-0.001042332919644784,-0.00407827633777527,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,23,213.0,-1.2987181435747992,0.27288136366579835,-1.294719790000002,0.27397462400592126,-0.003998353574797164,-0.0010932603401229146,-0.003990370802002767,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,24,214.0,-1.2300761247933092,0.29227032781569157,-1.226210359999996,0.2934023628398887,-0.003865764793313131,-0.00113203502419712,-0.003858302343716563,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,25,215.0,-1.1623736751242222,0.3127429489777669,-1.158684749999999,0.31389876484806495,-0.0036889251242231413,-0.0011558158702980603,-0.0036821293988127187,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,26,216.0,-1.0956118762200353,0.33433497273024626,-1.0921429599999968,0.33549676665795103,-0.0034689162200385315,-0.0011617939277047684,-0.0034629064812694665,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,27,217.0,-1.0297928542851909,0.357080920691183,-1.0265849899999964,0.35822822704127233,-0.003207864285194484,-0.0011473063500893055,-0.0032027245858465576,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,28,218.0,-0.96491982139927,0.3810137476638225,-0.9620108399999978,0.3821237232350551,-0.0029089813992722036,-0.001109975571232602,-0.002904754412616839,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,29,219.0,-0.9009971184305424,0.40616446368737075,-0.8984205100000011,0.40721233987227035,-0.002576608430541305,-0.0010478761848995988,-0.0025732918241826476,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,30,220.0,-0.8380302589100899,0.43256171942868105,-0.8358139999999991,0.4335214513078588,-0.002216258910090807,-0.0009597318791777498,-0.0022138048216124155,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,31,221.0,-0.77602597314473,0.46023135368229573,-0.7741913099999991,0.4610764982256569,-0.001834663144730908,-0.0008451445433611537,-0.0018329811790743864,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,32,222.0,-0.7149922517413337,0.4891959021980357,-0.7135524399999937,0.48990075951098594,-0.0014398117413400024,-0.0007048573129502245,-0.0014387757097045655,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,33,223.0,-0.6549383875967854,0.5194740676467992,-0.6538973900000045,0.520015120471294,-0.0010409975967808904,-0.0005410528244947921,-0.0010404559467509936,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,34,224.0,-0.5958750152804112,0.5510801512854383,-0.5952261599999957,0.5514378385826285,-0.0006488552804154724,-0.0003576872971902123,-0.0006486448193500522,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,35,225.0,-0.5378141465992997,0.5840234478105988,-0.537538750000003,0.5841843080311976,-0.0002753965992967622,-0.0001608602205988019,-0.00027535868113426175,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,36,226.0,-0.4807692009969493,0.6183076060151793,-0.48083516000000504,0.6182668244068766,6.595900305572666e-05,4.078160830267574e-05,6.596117839866123e-05,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,37,227.0,-0.4247550292953364,0.6539299591929738,-0.4251153899999948,0.6536943509866011,0.0003603607046584467,0.00023560820637269497,0.0003604256423772037,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,38,228.0,-0.3697879291566278,0.6908808307830547,-0.3703794400000007,0.6904722881207873,0.0005915108433729444,0.0004085426622674193,0.0005916858204104365,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,39,229.0,-0.3158856505190302,0.7291428225040474,-0.3166273100000012,0.7286022473028959,0.0007416594809709909,0.000540575201151472,0.0007419345783691263,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,40,230.0,-0.2630673891714041,0.7686900941771816,-0.26385900000000356,0.7680818315601948,0.000791610828599465,0.0006082626169867655,0.0007919242351445932,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,41,231.0,-0.2113537665335667,0.8094876465826087,-0.21207451000000072,0.8089044238524087,0.0007207434664340262,0.0005832227302000614,0.0007210032644183873,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,42,232.0,-0.1607667937523709,0.8514906208873152,-0.16127383999999972,0.8510589852019781,0.0005070462476288173,0.00043163568533710617,0.0005071748173067792,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,43,233.0,-0.1113298181728083,0.8946436305364637,-0.11145698999999354,0.8945298643053717,0.00012717182718523234,0.00011376623109193851,0.00012717991386490071,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,44,234.0,-0.063067450419469,0.9388801436938166,-0.06262395999999623,0.9392966203874636,-0.0004434904194727668,-0.0004164766936470832,-0.00044339209213303127,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,45,235.0,-0.0160054704721367,0.9841219364289273,-0.014774749999993677,0.9853338610604303,-0.001230720472143022,-0.001211924631502992,-0.0012299634462969752,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,46,236.0,0.0298292885859087,1.030278638616967,0.03209063999999977,1.0326110969333075,-0.0022613514140910687,-0.0023324583163406576,-0.002258796485208896,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,47,237.0,0.0744090800824169,1.0772473958251791,0.07797220999999159,1.0810926146888526,-0.003563129917574695,-0.003845218863673505,-0.003556789502979068,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,48,238.0,0.1177054069697458,1.1249126711171897,0.12286995999999567,1.1307373702988248,-0.005164553030249874,-0.005824699181635085,-0.005151239655319578,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,49,239.0,0.1596892085603375,1.1731462105283657,0.166783890000005,1.181498903988153,-0.007094681439667488,-0.008352693459787286,-0.007069573599766149,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
python,upper_hopf,50,240.0,0.2003310698846798,1.2218071947751592,0.2097139999999982,1.233325278481749,-0.009382930115318405,-0.011518083706589799,-0.009339047782081316,numpy.interp over backend branch T_K/log_w after averaging duplicate T rows,190.0,240.0
