T_K,p_Pa,F,log_w,w_m_s,log_n,log_q,n,q,s,converged,iterations,message,residual_norm
210.0,30000.0,1.0,-5.023708574805587,0.006580078689633269,8.434393087929289,-15.71735859161704,4602.675702972206,1.492924666291505e-07,1.5224720774514222,True,7,The solution converged.,3.379815195378574e-17
210.0,30000.0,1.0,-4.998744139192637,0.006746414238367819,8.459229224476024,-15.692416342122987,4718.419753221941,1.530629836952599e-07,1.5225460041659,True,7,The solution converged.,2.4002521682982853e-17
210.0,30000.0,1.0,-4.973779703579687,0.006916954526297419,8.484065383618786,-15.66747408499029,4837.074542593676,1.5692872979888927e-07,1.5226199309178488,True,7,The solution converged.,1.1028213552379959e-17
210.0,30000.0,1.0,-4.948815267966737,0.007091805843579725,8.50890156535078,-15.642531820221539,4958.713273264413,1.6089211009615074e-07,1.5226938577072564,True,7,The solution converged.,2.4402478707833234e-17
210.0,30000.0,1.0,-4.9238508323537875,0.007271077167244771,8.533737769665215,-15.617589547819318,5083.410988440124,1.6495559048982476e-07,1.5227677845341114,True,7,The solution converged.,8.388098627221962e-18
210.0,30000.0,1.0,-4.898886396740838,0.007454880229115496,8.558573996555307,-15.592647267786209,5211.244618659142,1.6912169916364882e-07,1.5228417113984016,True,7,The solution converged.,3.673669140613754e-17
210.0,30000.0,1.0,-4.873921961127888,0.007643329585445212,8.583410246014267,-15.567704980124798,5342.293029260175,1.7339302815535597e-07,1.5229156383001157,True,7,The solution converged.,1.2501106505742309e-17
210.0,30000.0,1.0,-4.848957525514938,0.0078365426883154,8.608246518035317,-15.542762684837669,5476.63706904425,1.7777223496944749e-07,1.5229895652392413,True,7,The solution converged.,1.2888979880002322e-17
210.0,30000.0,1.0,-4.823993089901988,0.008034639958838363,8.633082812611674,-15.5178203819274,5614.359620160531,1.822620442306987e-07,1.5230634922157669,True,7,The solution converged.,2.6220096487086813e-17
210.0,30000.0,1.0,-4.799028654289038,0.008237744862210331,8.657919129736564,-15.492878071396571,5755.545649246952,1.8686524937942764e-07,1.5231374192296805,True,7,The solution converged.,4.7376120790947185e-17
210.0,30000.0,1.0,-4.774064218676088,0.008445983984661818,8.682755469403213,-15.467935753247763,5900.282259857008,1.9158471440958201e-07,1.5232113462809707,True,7,The solution converged.,2.577622766543018e-17
210.0,30000.0,1.0,-4.749099783063138,0.008659487112353174,8.707591831604853,-15.442993427483554,6048.658746205297,1.9642337565072729e-07,1.5232852733696252,True,7,The solution converged.,4.074864808868931e-17
210.0,30000.0,1.0,-4.724135347450188,0.008878387312264506,8.732428216334716,-15.418051094106518,6200.766648264756,2.0138424359504227e-07,1.5233592004956324,True,7,The solution converged.,4.5853768837631533e-17
210.0,30000.0,1.0,-4.699170911837238,0.009102821015130404,8.757264623586035,-15.39310875311923,6356.699808249762,2.0647040477045988e-07,1.5234331276589808,True,7,The solution converged.,3.61323321137826e-17
210.0,30000.0,1.0,-4.674206476224288,0.009332928100471125,8.782101053352052,-15.368166404524269,6516.554428519902,2.1168502366111825e-07,1.5235070548596583,True,7,The solution converged.,9.290460179264352e-18
210.0,30000.0,1.0,-4.649242040611338,0.009568851983773267,8.806937505626006,-15.343224048324203,6680.429130940049,2.1703134467632048e-07,1.523580982097653,True,7,The solution converged.,4.726514313612735e-17
210.0,30000.0,1.0,-4.6242776049983885,0.00981073970587425,8.831773980401142,-15.318281684521606,6848.425017733564,2.2251269416922138e-07,1.5236549093729534,True,7,The solution converged.,2.2376518637315957e-17
210.0,30000.0,1.0,-4.5993131693854385,0.010058742024606302,8.856610477670708,-15.293339313119048,7020.645733866032,2.2813248250650518e-07,1.5237288366855477,True,7,The solution converged.,2.1384910994234176e-17
210.0,30000.0,1.0,-4.574348733772489,0.010313013508757112,8.881446997427954,-15.268396934119101,7197.197530998015,2.3389420619033444e-07,1.523802764035424,True,7,The solution converged.,4.209601113245374e-17
210.0,30000.0,1.0,-4.549384298159539,0.010573712634405643,8.906283539666132,-15.24345454752433,7378.189333046451,2.3980145003389856e-07,1.5238766914225705,True,7,The solution converged.,4.6839804899219825e-17
210.0,30000.0,1.0,-4.524419862546589,0.010841001883693226,8.931120104378499,-15.218512153337304,7563.73280339498,2.4585788939190597e-07,1.5239506188469758,True,7,The solution converged.,3.716613401473795e-17
210.0,30000.0,1.0,-4.499455426933639,0.01111504784609142,8.955956691558313,-15.193569751560592,7753.942413794798,2.520672924474183e-07,1.524024546308628,True,7,The solution converged.,1.810864064052331e-17
210.0,30000.0,1.0,-4.474490991320689,0.011396021322229808,8.980793301198839,-15.168627342196753,7948.9355149984585,2.584335225564425e-07,1.524098473807515,True,7,The solution converged.,3.61354523179063e-17
210.0,30000.0,1.0,-4.449526555707739,0.01168409743034841,9.005629933293335,-15.143684925248357,8148.83240917026,2.6496054065173887e-07,1.5241724013436255,True,7,The solution converged.,1.3080806714391122e-17
210.0,30000.0,1.0,-4.424562120094789,0.011979455715441087,9.030466587835074,-15.118742500717962,8353.756424118033,2.7165240770734856e-07,1.5242463289169474,True,7,The solution converged.,3.903645712981477e-17
210.0,30000.0,1.0,-4.399597684481839,0.012282280261157907,9.055303264817326,-15.093800068608134,8563.833989391846,2.7851328726536466e-07,1.5243202565274694,True,7,The solution converged.,3.94964169324537e-17
210.0,30000.0,1.0,-4.374633248868889,0.012592759804536299,9.08013996423336,-15.06885762892143,8779.194714296793,2.855474480265275e-07,1.5243941841751796,True,7,The solution converged.,2.215666201879802e-17
210.0,30000.0,1.0,-4.349668813255939,0.01291108785363242,9.104976686076458,-15.043915181660411,8999.971467868145,2.9275926650624737e-07,1.524468111860066,True,7,The solution converged.,3.8816467034184196e-17
210.0,30000.0,1.0,-4.324704377642989,0.013237462808126103,9.129813430339896,-15.018972726827634,9226.300460857781,3.001532297577173e-07,1.5245420395821174,True,7,The solution converged.,1.733130003962263e-17
210.0,30000.0,1.0,-4.2997399420300395,0.013572088082974535,9.154650197016956,-14.994030264425659,9458.321329782997,3.0773393816380003e-07,1.5246159673413218,True,7,The solution converged.,9.014842684066024e-18
210.0,30000.0,1.0,-4.27477550641709,0.013915172235191722,9.179486986100923,-14.969087794457039,9696.177223089171,3.1550610829943664e-07,1.5246898951376673,True,7,The solution converged.,2.878556392265177e-17
210.0,30000.0,1.0,-4.24981107080414,0.014266929093832781,9.204323797585085,-14.94414531692433,9940.014889479733,3.2347457586634874e-07,1.5247638229711424,True,7,The solution converged.,4.857833346934697e-17
210.0,30000.0,1.0,-4.22484663519119,0.01462757789326406,9.229160631462733,-14.919202831830086,10189.984768467742,3.3164429870186494e-07,1.5248377508417357,True,7,The solution converged.,3.7746265077952934e-17
210.0,30000.0,1.0,-4.19988219957824,0.014997343409802136,9.25399748772716,-14.894260339176858,10446.241083205085,3.400203598637475e-07,1.5249116787494352,True,7,The solution converged.,1.5390092010212147e-17
210.0,30000.0,1.0,-4.17491776396529,0.015376456101806879,9.278834366371663,-14.869317838967198,10708.941935646588,3.4860797079292696e-07,1.5249856066942291,True,7,The solution converged.,3.873319007179824e-17
210.0,30000.0,1.0,-4.14995332835234,0.015765152253315866,9.30367126738954,-14.84437533120366,10978.249404107606,3.574124745561259e-07,1.525059534676106,True,7,The solution converged.,4.06967707384914e-17
210.0,30000.0,1.0,-4.12498889273939,0.01616367412130969,9.328508190774095,-14.819432815888787,11254.329643275645,3.664393491703843e-07,1.5251334626950541,True,7,The solution converged.,4.103802925791013e-17
210.0,30000.0,1.0,-4.10002445712644,0.016572270086699935,9.35334513651863,-14.794490293025131,11537.352986737187,3.756942110115482e-07,1.525207390751062,True,7,The solution converged.,1.5399031417390583e-17
210.0,30000.0,1.0,-4.07506002151349,0.01699119480913392,9.378182104616455,-14.76954776261524,11827.494052083643,3.8518281830885645e-07,1.5252813188441174,True,7,The solution converged.,2.6182464567832717e-17
210.0,30000.0,1.0,-4.05009558590054,0.017420709385712704,9.40301909506088,-14.744605224661655,12124.93184866079,3.949110747277902e-07,1.5253552469742093,True,7,The solution converged.,1.3049416595518719e-17
210.0,30000.0,1.0,-4.02513115028759,0.01786108151372127,9.42785610784522,-14.719662679166923,12429.849888028375,4.0488503304341214e-07,1.5254291751413256,True,7,The solution converged.,3.851159572811252e-17
210.0,30000.0,1.0,-4.0001667146746405,0.018312585657472312,9.45269314296279,-14.694720126133591,12742.436297198183,4.1511089890649253e-07,1.525503103345455,True,7,The solution converged.,4.108191298268206e-17
210.0,30000.0,1.0,-3.9752022790616905,0.01877550321936759,9.477530200406909,-14.669777565564196,13062.883934720097,4.255950347047587e-07,1.5255770315865855,True,7,The solution converged.,4.6237499696004316e-17
210.0,30000.0,1.0,-3.9502378434487406,0.019250122715283504,9.502367280170901,-14.644834997461281,13391.39050968834,4.363439635216644e-07,1.525650959864706,True,7,The solution converged.,3.807695396591847e-17
210.0,30000.0,1.0,-3.9252734078357907,0.01973673995439019,9.527204382248089,-14.61989242182739,13728.158703740643,4.4736437319515315e-07,1.5257248881798042,True,7,The solution converged.,3.953024847933468e-17
210.0,30000.0,1.0,-3.900308972222841,0.020235658223516174,9.552041506631802,-14.594949838665055,14073.396296126408,4.5866312047894175e-07,1.525798816531869,True,7,The solution converged.,3.907123885616648e-17
210.0,30000.0,1.0,-3.875344536609891,0.020747188476173524,9.57687865331537,-14.570007247976818,14427.316291920271,4.7024723530889724e-07,1.5258727449208886,True,7,The solution converged.,2.1373065469533936e-17
210.0,30000.0,1.0,-3.850380100996941,0.021271649526361326,9.601715822292128,-14.545064649765218,14790.13705346092,4.821239251771801e-07,1.5259466733468514,True,7,The solution converged.,1.4058771057319032e-17
210.0,30000.0,1.0,-3.825415665383991,0.021809368247268222,9.626553013555412,-14.520122044032785,15162.082435095686,4.943005796168719e-07,1.5260206018097457,True,7,The solution converged.,7.380993736181536e-18
210.0,30000.0,1.0,-3.800451229771041,0.022360679774997897,9.651390227098561,-14.495179430782057,15543.381921314449,5.06784774799864e-07,1.5260945303095599,True,7,The solution converged.,3.131974498457057e-17
210.0,30000.0,1.0,-3.775486794158091,0.02292592771744448,9.676227462914916,-14.47023681001557,15934.270768357925,5.195842782508875e-07,1.5261684588462825,True,7,The solution converged.,3.268556075487135e-17
210.0,30000.0,1.0,-3.7505223585451413,0.02350546436844801,9.701064720997824,-14.445294181735848,16334.990149387912,5.327070536806094e-07,1.5262423874199018,True,7,The solution converged.,4.610973249399357e-17
210.0,30000.0,1.0,-3.7255579229321913,0.024099650927363474,9.72590200134063,-14.42035154594543,16745.787303308713,5.461612659407921e-07,1.5263163160304065,True,7,The solution converged.,1.996623986401327e-17
210.0,30000.0,1.0,-3.7005934873192414,0.024708857724180293,9.750739303936689,-14.395408902646842,17166.915687332134,5.599552861046227e-07,1.5263902446777846,True,7,The solution converged.,3.1637760198928975e-17
210.0,30000.0,1.0,-3.6756290517062915,0.025333464450332452,9.775576628779351,-14.370466251842617,17598.635133379623,5.740976966753504e-07,1.5264641733620248,True,7,The solution converged.,3.1292614967605917e-17
210.0,30000.0,1.0,-3.6506646160933416,0.02597386039534327,9.800413975861973,-14.345523593535278,18041.212008418537,5.885972969264893e-07,1.5265381020831155,True,7,The solution converged.,1.5462526770809998e-17
210.0,30000.0,1.0,-3.6257001804803917,0.02663044468945219,9.825251345177916,-14.320580927727352,18494.919378831353,6.03463108376897e-07,1.526612030841045,True,7,The solution converged.,2.1228911052189748e-17
210.0,30000.0,1.0,-3.6007357448674417,0.02730362655237486,9.850088736720542,-14.295638254421368,18960.037178919043,6.187043804041442e-07,1.5266859596358016,True,7,The solution converged.,4.526716017431773e-17
210.0,30000.0,1.0,-3.575771309254492,0.027993825548351548,9.874926150483214,-14.270695573619847,19436.852383642905,6.343305959996704e-07,1.526759888467374,True,7,The solution converged.,4.2408326671009335e-17
210.0,30000.0,1.0,-3.550806873641542,0.028701471847642813,9.899763586459299,-14.245752885325315,19925.659185711393,6.503514776692929e-07,1.526833817335751,True,7,The solution converged.,1.0578312944768418e-17
210.0,30000.0,1.0,-3.525842438028592,0.029427006494635453,9.92460104464217,-14.220810189540293,20426.759177121163,6.667769934827614e-07,1.5269077462409202,True,7,The solution converged.,3.404500832235149e-17
210.0,30000.0,1.0,-3.500878002415642,0.030170881682725817,9.949438525025199,-14.1958674862673,20940.461535264294,6.836173632761027e-07,1.5269816751828706,True,7,The solution converged.,2.936055626008616e-17
210.0,30000.0,1.0,-3.475913566802692,0.030933561036151764,9.974276027601762,-14.17092477550886,21467.083213716796,7.008830650106216e-07,1.5270556041615906,True,7,The solution converged.,3.882678247184708e-17
210.0,30000.0,1.0,-3.4509491311897422,0.031715519898949,9.999113552365241,-14.145982057267489,22006.949137826017,7.185848412925307e-07,1.5271295331770687,True,7,The solution converged.,2.3355948411616498e-17
210.0,30000.0,1.0,-3.4259846955767923,0.03251724563121182,10.023951099309015,-14.121039331545706,22560.392405217437,7.367337060572331e-07,1.5272034622292932,True,7,The solution converged.,2.7559745138179925e-17
210.0,30000.0,1.0,-3.4010202599638424,0.033339237912842906,10.04878866842647,-14.096096598346026,23127.754491345167,7.553409514224535e-07,1.5272773913182527,True,7,The solution converged.,1.4471346555417898e-17
210.0,30000.0,1.0,-3.3760558243508925,0.03418200905498155,10.073626259710991,-14.071153857670966,23709.38546021229,7.7441815471445e-07,1.5273513204439355,True,7,The solution converged.,2.9973624073998915e-17
210.0,30000.0,1.0,-3.3510913887379425,0.03504608431930435,10.098463873155971,-14.04621110952304,24305.644180391813,7.939771856717032e-07,1.5274252496063303,True,7,The solution converged.,3.866509895240003e-17
210.0,30000.0,1.0,-3.3261269531249926,0.03593200224539737,10.123301508754803,-14.021268353904762,24916.89854648096,8.140302138305547e-07,1.5274991788054255,True,7,The solution converged.,4.720108494975551e-17
210.0,30000.0,1.0,-3.3011625175120427,0.03684031498640387,10.148139166500885,-13.996325590818643,25543.52570612581,8.345897160973855e-07,1.5275731080412098,True,7,The solution converged.,2.167872523118643e-17
210.0,30000.0,1.0,-3.2761980818990923,0.03777158865315674,10.172976846387611,-13.971382820267193,26185.912292756188,8.556684845120554e-07,1.5276470373136715,True,7,The solution converged.,1.3722117843625715e-17
210.0,30000.0,1.0,-3.2512336462861424,0.03872640366701012,10.197814548408385,-13.946440042252924,26844.4546641749,8.772796342074327e-07,1.5277209666227989,True,7,The solution converged.,3.118141643864612e-17
210.0,30000.0,1.0,-3.2262692106731925,0.03970535512159018,10.22265227255661,-13.921497256778345,27519.5591471479,8.994366115699616e-07,1.5277948959685808,True,7,The solution converged.,4.3664850737637664e-17
210.0,30000.0,1.0,-3.2013047750602426,0.04070905315369045,10.247490018825697,-13.896554463845963,28211.64228814688,9.221532026063532e-07,1.5278688253510058,True,7,The solution converged.,2.0717041720812083e-17
210.0,30000.0,1.0,-3.1763403394472927,0.04173812332354285,10.272327787209054,-13.871611663458284,28921.131110398583,9.454435415215962e-07,1.5279427547700621,True,7,The solution converged.,1.7492868586849803e-17
