T_K,p_Pa,F,N_a_m3,log_w,w_m_s,log_n,log_q,n,q,s,converged,iterations,message,residual_norm
190.0,30000.0,1.0,10000000000.0,-5.048673010418537,0.006417844210562584,9.440123114770998,-17.05504273487128,12583.265997101204,3.918222115986903e-08,1.5691575598414214,True,7,The solution converged.,3.209572007353455e-18
190.0,30000.0,1.0,10000000000.0,-5.023708574805587,0.006580078689633269,9.46495539358436,-17.030098744451138,12899.64916649708,4.017187373816349e-08,1.5692423424777704,True,7,The solution converged.,7.397721129537208e-18
190.0,30000.0,1.0,10000000000.0,-4.998744139192637,0.006746414238367819,9.48978769713426,-17.005154745869973,13223.987538149944,4.118652299522767e-08,1.5693271251607075,True,7,The solution converged.,3.294811391664436e-18
190.0,30000.0,1.0,10000000000.0,-4.973779703579687,0.006916954526297419,9.51462002541282,-16.980210739130747,13556.48114738831,4.222680030639588e-08,1.5694119078902167,True,7,The solution converged.,2.5071099612658546e-18
190.0,30000.0,1.0,10000000000.0,-4.948815267966737,0.007091805843579725,9.539452378412166,-16.955266724236434,13897.33505967496,4.3293352994721184e-08,1.5694966906662822,True,7,The solution converged.,7.979396819289244e-18
190.0,30000.0,1.0,10000000000.0,-4.9238508323537875,0.007271077167244771,9.564284756124431,-16.930322701190004,14246.759497100857,4.4386844733799825e-08,1.5695814734888887,True,7,The solution converged.,7.423312930991329e-18
190.0,30000.0,1.0,10000000000.0,-4.898886396740838,0.007454880229115496,9.589117158541747,-16.905378669994416,14604.969968060095,4.550795596077039e-08,1.5696662563580204,True,7,The solution converged.,5.092440857161599e-18
190.0,30000.0,1.0,10000000000.0,-4.873921961127888,0.007643329585445212,9.61394958565625,-16.880434630652637,14972.187400186076,4.665738429974403e-08,1.5697510392736616,True,7,The solution converged.,4.991821290052201e-18
190.0,30000.0,1.0,10000000000.0,-4.848957525514938,0.0078365426883154,9.638782037460082,-16.855490583167633,15348.638276630658,4.7835844995931316e-08,1.5698358222357967,True,7,The solution converged.,3.168477329782715e-18
190.0,30000.0,1.0,10000000000.0,-4.823993089901988,0.008034639958838363,9.663614513945388,-16.830546527542364,15734.554775770637,4.904407136073485e-08,1.56992060524441,True,7,The solution converged.,4.9603271895442724e-18
190.0,30000.0,1.0,10000000000.0,-4.799028654289038,0.008237744862210331,9.688447015104316,-16.80560246377979,16130.174914427425,5.028281522808409e-08,1.5700053882994858,True,7,The solution converged.,7.094267715958223e-18
190.0,30000.0,1.0,10000000000.0,-4.774064218676088,0.008445983984661818,9.713279540929017,-16.780658391882874,16535.742694688637,5.1552847422296706e-08,1.5700901714010087,True,7,The solution converged.,6.021671025478962e-18
190.0,30000.0,1.0,10000000000.0,-4.749099783063138,0.008659487112353174,9.738112091411645,-16.755714311854568,16951.508254421875,5.285495823775965e-08,1.570174954548963,True,7,The solution converged.,8.252760476273218e-18
190.0,30000.0,1.0,10000000000.0,-4.724135347450188,0.008878387312264506,9.76294466654436,-16.730770223697835,17377.728021573792,5.418995793072361e-08,1.5702597377433332,True,7,The solution converged.,2.8493746751350282e-18
190.0,30000.0,1.0,10000000000.0,-4.699170911837238,0.009102821015130404,9.787777266319326,-16.705826127415623,17814.6648723495,5.5558677223523115e-08,1.5703445209841034,True,7,The solution converged.,4.272657238102534e-18
190.0,30000.0,1.0,10000000000.0,-4.674206476224288,0.009332928100471125,9.812609890728705,-16.680882023010895,18262.588293369747,5.6961967821529894e-08,1.5704293042712583,True,7,The solution converged.,2.1464071503006526e-18
190.0,30000.0,1.0,10000000000.0,-4.649242040611338,0.009568851983773267,9.837442539764668,-16.655937910486593,18721.77454790648,5.840070294316774e-08,1.570514087604782,True,7,The solution converged.,3.474260603824754e-18
190.0,30000.0,1.0,10000000000.0,-4.6242776049983885,0.00981073970587425,9.86227521341939,-16.630993789845675,19192.506846298686,5.987577786331093e-08,1.5705988709846592,True,7,The solution converged.,6.8663005905463714e-18
190.0,30000.0,1.0,10000000000.0,-4.5993131693854385,0.010058742024606302,9.887107911685044,-16.606049661091085,19675.075520653925,6.138811047041304e-08,1.5706836544108744,True,7,The solution converged.,3.437269908836673e-18
190.0,30000.0,1.0,10000000000.0,-4.574348733772489,0.010313013508757112,9.911940634553812,-16.581105524225777,20169.778203943508,6.293864183770437e-08,1.5707684378834117,True,7,The solution converged.,8.281191755184191e-18
190.0,30000.0,1.0,10000000000.0,-4.549384298159539,0.010573712634405643,9.936773382017877,-16.556161379252693,20676.92001360164,6.45283368088213e-08,1.570853221402256,True,7,The solution converged.,4.83663653167462e-18
190.0,30000.0,1.0,10000000000.0,-4.524419862546589,0.010841001883693226,9.961606154069427,-16.531217226174782,21196.81373974161,6.615818459822513e-08,1.570938004967391,True,7,The solution converged.,9.117009862981353e-18
190.0,30000.0,1.0,10000000000.0,-4.499455426933639,0.01111504784609142,9.986438950700654,-16.506273064994982,21729.78003810567,6.782919940678981e-08,1.5710227885788022,True,7,The solution converged.,5.464140729369428e-18
190.0,30000.0,1.0,10000000000.0,-4.474490991320689,0.011396021322229808,10.011271771903747,-16.481328895716242,22276.147627866903,6.954242105293636e-08,1.5711075722364731,True,7,The solution converged.,9.549257041838276e-18
190.0,30000.0,1.0,10000000000.0,-4.449526555707739,0.01168409743034841,10.036104617670908,-16.4563847183415,22836.253494406177,7.129891561971242e-08,1.5711923559403889,True,7,The solution converged.,6.2815712277835995e-18
190.0,30000.0,1.0,10000000000.0,-4.424562120094789,0.011979455715441087,10.06093748799434,-16.431440532873694,23410.443097188,7.30997761182144e-08,1.5712771396905336,True,7,The solution converged.,4.609850347537653e-18
190.0,30000.0,1.0,10000000000.0,-4.399597684481839,0.012282280261157907,10.085770382866242,-16.406496339315765,23999.070582864457,7.494612316776798e-08,1.5713619234868919,True,7,The solution converged.,5.51701824000744e-18
190.0,30000.0,1.0,10000000000.0,-4.374633248868889,0.012592759804536299,10.110603302278825,-16.381552137670653,24602.49900373863,7.683910569329018e-08,1.5714467073294482,True,7,The solution converged.,2.043082510777012e-18
190.0,30000.0,1.0,10000000000.0,-4.349668813255939,0.01291108785363242,10.135436246224304,-16.356607927941287,25221.100541721844,7.877990164026648e-08,1.571531491218187,True,7,The solution converged.,4.193200908507108e-18
190.0,30000.0,1.0,10000000000.0,-4.324704377642989,0.013237462808126103,10.160269214694889,-16.331663710130602,25855.256737923068,8.076971870778658e-08,1.5716162751530929,True,7,The solution converged.,5.6615062053995916e-18
190.0,30000.0,1.0,10000000000.0,-4.2997399420300395,0.013572088082974535,10.185102207682803,-16.306719484241537,26505.35872801262,8.280979510009728e-08,1.5717010591341503,True,7,The solution converged.,8.477900205004285e-18
190.0,30000.0,1.0,10000000000.0,-4.27477550641709,0.013915172235191722,10.209935225180267,-16.28177525027702,27171.807483504497,8.49014002971403e-08,1.5717858431613438,True,7,The solution converged.,6.980112171587305e-18
190.0,30000.0,1.0,10000000000.0,-4.24981107080414,0.014266929093832781,10.234768267179508,-16.256831008239974,27855.014059107056,8.704583584455161e-08,1.571870627234658,True,7,The solution converged.,4.469559712937122e-18
190.0,30000.0,1.0,10000000000.0,-4.22484663519119,0.01462757789326406,10.259601333672752,-16.23188675813334,28555.399846293956,8.92444361636159e-08,1.5719554113540775,True,7,The solution converged.,2.8007935372262693e-18
190.0,30000.0,1.0,10000000000.0,-4.19988219957824,0.014997343409802136,10.284434424652236,-16.206942499960032,29273.396833252624,9.149856938168275e-08,1.5720401955195864,True,7,The solution converged.,5.943462542935941e-18
190.0,30000.0,1.0,10000000000.0,-4.17491776396529,0.015376456101806879,10.309267540110197,-16.18199823372299,30009.44787136941,9.380963818355432e-08,1.5721249797311696,True,7,The solution converged.,8.772047675068872e-18
190.0,30000.0,1.0,10000000000.0,-4.14995332835234,0.015765152253315866,10.33410068003887,-16.157053959425127,30764.00694841709,9.617908068438415e-08,1.5722097639888117,True,7,The solution converged.,7.31873503339897e-18
190.0,30000.0,1.0,10000000000.0,-4.12498889273939,0.01616367412130969,10.358933844430503,-16.132109677069373,31537.539468612715,9.860837132461949e-08,1.5722945482924973,True,7,The solution converged.,5.062138319244674e-18
190.0,30000.0,1.0,10000000000.0,-4.10002445712644,0.016572270086699935,10.383767033277342,-16.107165386658647,32330.52253971851,1.0109902178755382e-07,1.5723793326422106,True,7,The solution converged.,6.7333826213428525e-18
190.0,30000.0,1.0,10000000000.0,-4.07506002151349,0.01699119480913392,10.408600246571638,-16.08222108819587,33143.44526736281,1.0365258194005408e-07,1.5724641170379365,True,7,The solution converged.,8.256771587395559e-18
190.0,30000.0,1.0,10000000000.0,-4.05009558590054,0.017420709385712704,10.433433484305644,-16.057276781683957,33976.80905676346,1.0627064079705116e-07,1.5725489014796596,True,7,The solution converged.,6.803399588663142e-18
190.0,30000.0,1.0,10000000000.0,-4.02513115028759,0.01786108151372127,10.458266746471617,-16.032332467125833,34831.1279220387,1.0895482751039185e-07,1.5726336859673644,True,7,The solution converged.,6.6608588929283605e-18
190.0,30000.0,1.0,10000000000.0,-4.0001667146746405,0.018312585657472312,10.48310003306182,-16.00738814452441,35706.928803297385,1.1170681238267187e-07,1.5727184705010355,True,7,The solution converged.,5.4319019341609425e-18
190.0,30000.0,1.0,10000000000.0,-3.9752022790616905,0.01877550321936759,10.507933344068515,-15.9824438138826,36604.75189170325,1.1452830790667372e-07,1.5728032550806574,True,7,The solution converged.,8.878217027595433e-18
190.0,30000.0,1.0,10000000000.0,-3.9502378434487406,0.019250122715283504,10.532766679483974,-15.957499475203324,37525.15096271488,1.1742106983106315e-07,1.572888039706215,True,7,The solution converged.,5.799616593486885e-18
190.0,30000.0,1.0,10000000000.0,-3.9252734078357907,0.01973673995439019,10.557600039300466,-15.932555128489486,38468.69371770567,1.203868982530053e-07,1.5729728243776928,True,7,The solution converged.,3.2771826457818002e-18
190.0,30000.0,1.0,10000000000.0,-3.900308972222841,0.020235658223516174,10.582433423510267,-15.907610773744004,39435.96213417572,1.234276387383763e-07,1.5730576090950752,True,7,The solution converged.,6.5840223941721675e-18
190.0,30000.0,1.0,10000000000.0,-3.875344536609891,0.020747188476173524,10.607266832105653,-15.882666410969783,40427.55282477107,1.2654518347027598e-07,1.573142393858347,True,7,The solution converged.,6.442520461105118e-18
190.0,30000.0,1.0,10000000000.0,-3.850380100996941,0.021271649526361326,10.63210026507891,-15.85772204016973,41444.07740533226,1.2974147242654778e-07,1.5732271786674932,True,7,The solution converged.,2.062873371517853e-18
190.0,30000.0,1.0,10000000000.0,-3.825415665383991,0.021809368247268222,10.65693372242232,-15.832777661346755,42486.16287219845,1.3301849458704312e-07,1.5733119635224977,True,7,The solution converged.,7.989522061804994e-18
190.0,30000.0,1.0,10000000000.0,-3.800451229771041,0.022360679774997897,10.681767204128175,-15.807833274503762,43554.45198900114,1.3637828917138324e-07,1.5733967484233458,True,7,The solution converged.,7.330696509186784e-18
190.0,30000.0,1.0,10000000000.0,-3.775486794158091,0.02292592771744448,10.706600710188765,-15.782888879643655,44649.60368318481,1.3982294690798365e-07,1.5734815333700218,True,7,The solution converged.,7.864259800227968e-18
190.0,30000.0,1.0,10000000000.0,-3.7505223585451413,0.02350546436844801,10.731434240596386,-15.757944476769335,45772.29345250037,1.4335461133513533e-07,1.5735663183625106,True,7,The solution converged.,8.972604223959568e-18
190.0,30000.0,1.0,10000000000.0,-3.7255579229321913,0.024099650927363474,10.75626779534334,-15.733000065883704,46923.213781721424,1.4697548013494995e-07,1.573651103400797,True,7,The solution converged.,3.244231478264202e-18
190.0,30000.0,1.0,10000000000.0,-3.7005934873192414,0.024708857724180293,10.78110137442193,-15.708055646989665,48103.07456984014,1.5068780650100068e-07,1.5737358884848651,True,7,The solution converged.,6.44972574837572e-18
190.0,30000.0,1.0,10000000000.0,-3.6756290517062915,0.025333464450332452,10.805934977824458,-15.683111220090112,49312.60356800777,1.544939005405107e-07,1.5738206736147002,True,7,The solution converged.,3.1747140076140803e-18
190.0,30000.0,1.0,10000000000.0,-3.6506646160933416,0.02597386039534327,10.830768605543238,-15.658166785187943,50552.54682848852,1.583961307119568e-07,1.5739054587902868,True,7,The solution converged.,2.374056947166349e-18
190.0,30000.0,1.0,10000000000.0,-3.6257001804803917,0.02663044468945219,10.855602257570583,-15.633222342286054,51823.669164904495,1.623969252989903e-07,1.5739902440116094,True,7,The solution converged.,4.764514044511576e-18
190.0,30000.0,1.0,10000000000.0,-3.6007357448674417,0.02730362655237486,10.880435933898807,-15.60827789138734,53126.75462405517,1.6649877392158665e-07,1.574075029278653,True,7,The solution converged.,3.7958268284984146e-18
190.0,30000.0,1.0,10000000000.0,-3.575771309254492,0.027993825548351548,10.905269634520234,-15.583333432494696,54462.60696960375,1.7070422908536726e-07,1.574159814591402,True,7,The solution converged.,8.806164579754572e-18
190.0,30000.0,1.0,10000000000.0,-3.550806873641542,0.028701471847642813,10.930103359427186,-15.558388965611009,55832.05017792697,1.7501590777005707e-07,1.5742445999498416,True,7,The solution converged.,5.95046610984617e-18
190.0,30000.0,1.0,10000000000.0,-3.525842438028592,0.029427006494635453,10.954937108611988,-15.533444490739171,57235.92894643591,1.7943649305806425e-07,1.5743293853539562,True,7,The solution converged.,4.610784072964942e-18
190.0,30000.0,1.0,10000000000.0,-3.500878002415642,0.030170881682725817,10.979770882066974,-15.508500007882073,58675.10921468088,1.8396873580419967e-07,1.5744141708037305,True,7,The solution converged.,7.599947751011938e-18
190.0,30000.0,1.0,10000000000.0,-3.475913566802692,0.030933561036151764,11.004604679784478,-15.4835555170426,60150.478698561266,1.8861545634757297e-07,1.5744989562991494,True,7,The solution converged.,9.588668476967723e-18
190.0,30000.0,1.0,10000000000.0,-3.4509491311897422,0.031715519898949,11.029438501756836,-15.458611018223639,61662.94743797106,1.9337954626672845e-07,1.5745837418401978,True,7,The solution converged.,4.626778372878409e-18
190.0,30000.0,1.0,10000000000.0,-3.4259846955767923,0.03251724563121182,11.05427234797639,-15.433666511428076,63213.44835821743,1.982639701791183e-07,1.5746685274268601,True,7,The solution converged.,4.425408856304389e-18
