backend,schema_version,branch_id,T_K,temperature_K,p_Pa,pressure_Pa,F,N_a_m3,log_w,w_m_s,log_n,log_q,n,n_kg_dry_air_inv,q,q_kg_kg,s,residual_norm,converged,stability,backend_step_index,source_file,auto_branch,auto_point,auto_type_code,auto_label,auto_l2_norm
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.0947352331,0.016660156757067196,8.6322368827,-13.679793357,5609.612273667238,5609.612273667238,1.1453579416689105e-06,1.1453579416689105e-06,1.4447624086,2.4989513744861975e-11,True,,42,raw/bs2026_T230K/b.bs2026_T230K,1,-43,0,0,16.240061524
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.0658032934,0.01714920789358178,8.6610080001,-13.650894215,5773.351269096917,5773.351269096917,1.1789407230314532e-06,1.1789407230314532e-06,1.4448383358,1.4409153803324243e-11,True,,43,raw/bs2026_T230K/b.bs2026_T230K,1,-44,0,0,16.231066825
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.0368713689,0.017652614629948448,8.689779136,-13.621995076,5941.86975265351,5941.86975265351,1.2135081738962625e-06,1.2135081738962625e-06,1.444914263,4.130532648046561e-12,True,,44,raw/bs2026_T230K/b.bs2026_T230K,1,-45,0,0,16.222169661
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.0079394594,0.018170798355991242,8.7185502904,-13.593095941,6115.30723925255,6115.30723925255,1.2490891640727088e-06,1.2490891640727088e-06,1.4449901902,2.8676156080644612e-11,True,,45,raw/bs2026_T230K/b.bs2026_T230K,1,-46,0,0,16.213370195
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.979007565,0.01870419282525129,8.7473214633,-13.564196809,6293.807316391984,6293.807316391984,1.2857134123074837e-06,1.2857134123074837e-06,1.4450661175,9.237585677143462e-12,True,,46,raw/bs2026_T230K/b.bs2026_T230K,1,-47,0,0,16.204668585
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.9500756858,0.019253244523026646,8.7760926547,-13.53529768,6477.517763037695,6477.517763037695,1.3234115075006412e-06,1.3234115075006412e-06,1.4451420447,3.103594683203479e-11,True,,47,raw/bs2026_T230K/b.bs2026_T230K,1,-48,0,0,16.196064988
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.9211438216,0.01981841304601521,8.8048638646,-13.506398555,6666.590671979685,6666.590671979685,1.3622149340700702e-06,1.3622149340700702e-06,1.445217972,7.53117135423375e-12,True,,48,raw/bs2026_T230K/b.bs2026_T230K,1,-49,0,0,16.187559562
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.8922119725,0.02040017147561279,8.833635093,-13.477499433,6861.1825757599845,6861.1825757599845,1.4021561022550961e-06,1.4021561022550961e-06,1.4452938993,8.992412389393177e-12,True,,49,raw/bs2026_T230K/b.bs2026_T230K,1,-50,0,0,16.179152461
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.8632801384,0.020999006783521332,8.8624063398,-13.448600314,7061.454575570659,7061.454575570659,1.4432683712539212e-06,1.4432683712539212e-06,1.4453698266,1.6984901464885473e-11,True,,50,raw/bs2026_T230K/b.bs2026_T230K,1,-51,0,0,16.170843839
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.8343483195,0.02161542022913624,8.8911776052,-13.419701198,7267.572477445342,7267.572477445342,1.4855860783708288e-06,1.4855860783708288e-06,1.4454457539,1.747322464520677e-11,True,,51,raw/bs2026_T230K/b.bs2026_T230K,1,-52,0,0,16.162633847
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.8054165156,0.022249927793747164,8.919948889,-13.390802086,7479.706924617125,7479.706924617125,1.5291445661654228e-06,1.5291445661654228e-06,1.4455216812,1.1570333108972273e-11,True,,52,raw/bs2026_T230K/b.bs2026_T230K,1,-53,0,0,16.154522637
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.7764847268,0.022903060597649554,8.9487201913,-13.361902977,7698.033543771743,7698.033543771743,1.5739802164696352e-06,1.5739802164696352e-06,1.4455976085,2.059251946590549e-12,True,,53,raw/bs2026_T230K/b.bs2026_T230K,1,-54,0,0,16.146510356
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.747552953,0.023575365355512204,8.977491512,-13.333003871,7922.73308682443,7922.73308682443,1.6201304763604324e-06,1.6201304763604324e-06,1.4456735358,2.3465695819789538e-11,True,,54,raw/bs2026_T230K/b.bs2026_T230K,1,-55,0,0,16.138597153
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.7186211943,0.024267404824941902,9.0062628512,-13.304104769,8153.991583615163,8153.991583615163,1.6676338892111049e-06,1.6676338892111049e-06,1.4457494632,1.9357391828687633e-11,True,,55,raw/bs2026_T230K/b.bs2026_T230K,1,-56,0,0,16.130783173
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.6896894506,0.02497975828681339,9.0350342088,-13.27520567,8392.000492810712,8392.000492810712,1.716530131788999e-06,1.716530131788999e-06,1.4458253905,1.60967666207661e-11,True,,56,raw/bs2026_T230K/b.bs2026_T230K,1,-57,0,0,16.12306856
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.660757722,0.02571302202055273,9.0638055849,-13.246306574,8636.9568636452,8636.9568636452,1.7668600425804476e-06,1.7668600425804476e-06,1.4459013179,1.1394469474670157e-11,True,,57,raw/bs2026_T230K/b.bs2026_T230K,1,-58,0,0,16.115453458
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.6318260084,0.02646780981307805,9.0925769794,-13.217407482,8889.063495761135,8889.063495761135,1.818665655654184e-06,1.818665655654184e-06,1.4459772453,3.209276274957654e-11,True,,58,raw/bs2026_T230K/b.bs2026_T230K,1,-59,0,0,16.107938008
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.6028943098,0.0272447534651175,9.1213483923,-13.188508393,9148.529109616187,9148.529109616187,1.87199024111885e-06,1.87199024111885e-06,1.4460531726,2.5144176959926008e-11,True,,59,raw/bs2026_T230K/b.bs2026_T230K,1,-60,4,4,16.100522349
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.5739626263,0.028044503319647095,9.1501198236,-13.159609307,9415.568518483975,9415.568518483975,1.9268783360131293e-06,1.9268783360131293e-06,1.4461291,1.961541949951954e-11,True,,60,raw/bs2026_T230K/b.bs2026_T230K,1,-61,0,0,16.093206619
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.5450309578,0.028867728814476648,9.1788912733,-13.130710225,9690.402806315122,9690.402806315122,1.9833757812360122e-06,1.9833757812360122e-06,1.4462050274,2.0545545496035336e-11,True,,61,raw/bs2026_T230K/b.bs2026_T230K,1,-62,0,0,16.085990955
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.5160993042,0.029715119037444223,9.2076627415,-13.101811145,9973.259511788048,9973.259511788048,2.041529767709838e-06,2.041529767709838e-06,1.4462809548,3.040123209522679e-11,True,,62,raw/bs2026_T230K/b.bs2026_T230K,1,-63,0,0,16.078875491
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.4871676657,0.030587383294024648,9.236434228,-13.072912069,10264.37281274583,10264.37281274583,2.101388861961734e-06,2.101388861961734e-06,1.4463568823,2.402551633185092e-11,True,,63,raw/bs2026_T230K/b.bs2026_T230K,1,-64,0,0,16.071860361
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.4582360422,0.03148525171858869,9.265205733,-13.044012997,10563.983727047105,10563.983727047105,2.163003058469785e-06,2.163003058469785e-06,1.4464328097,1.7452169471467331e-12,True,,64,raw/bs2026_T230K/b.bs2026_T230K,1,-65,0,0,16.064945696
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.4293044337,0.032409475873888614,9.2939772563,-13.015113927,10872.340304024998,10872.340304024998,2.226423822016848e-06,2.226423822016848e-06,1.4465087371,3.041503988072937e-11,True,,65,raw/bs2026_T230K/b.bs2026_T230K,1,-66,0,0,16.058131626
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.4003728402,0.03336082938299719,9.322748798,-12.986214861,11189.697837085894,11189.697837085894,2.2917041175721017e-06,2.2917041175721017e-06,1.4465846646,2.92959404640084e-12,True,,66,raw/bs2026_T230K/b.bs2026_T230K,1,-67,0,0,16.051418279
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.3714412616,0.03434010858025748,9.3515203581,-12.957315799,11516.319070953252,11516.319070953252,2.358898467377951e-06,2.358898467377951e-06,1.4466605921,2.8400527895236653e-11,True,,67,raw/bs2026_T230K/b.bs2026_T230K,1,-68,0,0,16.044805782
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.3425096981,0.03534813316416887,9.3802919365,-12.928416739,11852.474419058084,11852.474419058084,2.4280629971395826e-06,2.4280629971395826e-06,1.4467365195,2.49775908728527e-11,True,,68,raw/bs2026_T230K/b.bs2026_T230K,1,-69,0,0,16.038294259
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.3135781495,0.036385746907415244,9.4090635333,-12.899517683,12198.442190925767,12198.442190925767,2.4992554686127133e-06,2.4992554686127133e-06,1.446812447,1.4140572443043453e-11,True,,69,raw/bs2026_T230K/b.bs2026_T230K,1,-70,0,0,16.031883835
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.2846466158,0.03745381834269099,9.4378351485,-12.87061863,12554.508819192204,12554.508819192204,2.5725353444330907e-06,2.5725353444330907e-06,1.4468883745,1.0993351311808252e-11,True,,70,raw/bs2026_T230K/b.bs2026_T230K,1,-71,0,0,16.025574629
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.2557150972,0.03855324148861453,9.466606782,-12.84171958,12920.96909659414,12920.96909659414,2.6479638282744857e-06,2.6479638282744857e-06,1.446964302,1.5601945564345664e-11,True,,71,raw/bs2026_T230K/b.bs2026_T230K,1,-72,0,0,16.019366761
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.2267835935,0.03968493662069666,9.4953784338,-12.812820534,13298.126422527328,13298.126422527328,2.7256039155988304e-06,2.7256039155988304e-06,1.4470402295,2.629265911348286e-11,True,,72,raw/bs2026_T230K/b.bs2026_T230K,1,-73,0,0,16.013260351
auto,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.1978521047,0.040849851019346385,9.524150104,-12.783921491,13686.293054442209,13686.293054442209,2.805520454288797e-06,2.805520454288797e-06,1.4471161571,2.57450106963407e-11,True,,73,raw/bs2026_T230K/b.bs2026_T230K,1,-74,0,0,16.007255513
