backend,schema_version,branch_id,T_K,temperature_K,p_Pa,pressure_Pa,F,N_a_m3,log_w,w_m_s,log_n,log_q,n,n_kg_dry_air_inv,q,q_kg_kg,s,residual_norm,converged,stability,backend_step_index,source_file,auto_branch,auto_point,auto_type_code,auto_label,auto_l2_norm
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.621421623,0.009838799051285313,8.8528120973,-15.312252454,6994.0292327197785,6994.0292327197785,2.2385832698524875e-07,2.2385832698524875e-07,1.5132797541,9.093782445922171e-12,True,,24,raw/bs2026_T210K/b.bs2026_T210K,1,-25,0,0,17.751827311
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.5924946212,0.010127562402681683,8.8815871192,-15.283352284,7198.206085728416,7198.206085728416,2.3042226327389263e-07,2.3042226327389263e-07,1.5133654096,5.719613414926266e-12,True,,25,raw/bs2026_T210K/b.bs2026_T210K,1,-26,0,0,17.741299886
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.5635676336,0.010424800651900063,8.9103621586,-15.254452117,7408.343607854274,7408.343607854274,2.3717866548908184e-07,2.3717866548908184e-07,1.5134510651,4.497000186764723e-12,True,,26,raw/bs2026_T210K/b.bs2026_T210K,1,-27,0,0,17.730860027
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.5346406599,0.010730762527069353,8.9391372155,-15.225551953,7624.615816614769,7624.615816614769,2.4413317704268155e-07,2.4413317704268155e-07,1.5135367206,5.421219966243332e-12,True,,27,raw/bs2026_T210K/b.bs2026_T210K,1,-28,0,0,17.720507889
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.5057137004,0.011045704049625996,8.9679122899,-15.196651793,7847.201809956052,7847.201809956052,2.5129160656860594e-07,2.5129160656860594e-07,1.5136223761,8.089346846490288e-12,True,,28,raw/bs2026_T210K/b.bs2026_T210K,1,-29,0,0,17.710243625
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.4767867548,0.01136988876123606,8.9966873818,-15.167751636,8076.285914579078,8076.285914579078,2.586599335138644e-07,2.586599335138644e-07,1.5137080317,5.891679682697034e-12,True,,29,raw/bs2026_T210K/b.bs2026_T210K,1,-30,0,0,17.700067388
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.4478598234,0.011703587931234058,9.0254624912,-15.138851482,8312.057838596065,8312.057838596065,2.662443124076889e-07,2.662443124076889e-07,1.5137936872,1.1710685228367389e-12,True,,30,raw/bs2026_T210K/b.bs2026_T210K,1,-31,0,0,17.68997933
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.4189329059,0.012047080797059477,9.054237618,-15.109951332,8554.71282778853,8554.71282778853,2.740510779652672e-07,2.740510779652672e-07,1.5138793428,9.02378675705902e-12,True,,31,raw/bs2026_T210K/b.bs2026_T210K,1,-32,0,0,17.679979603
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.3900060026,0.012400654784049591,9.0830127624,-15.081051185,8804.45183070493,8804.45183070493,2.8208675118516455e-07,2.8208675118516455e-07,1.5139649983,1.8545757256534484e-12,True,,32,raw/bs2026_T210K/b.bs2026_T210K,1,-33,0,0,17.670068356
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.3610791132,0.012764605760195192,9.1117879242,-15.052151042,9061.481659117524,9061.481659117524,2.9035804371473456e-07,2.9035804371473456e-07,1.5140506539,4.4063453593740754e-12,True,,33,raw/bs2026_T210K/b.bs2026_T210K,1,-34,0,0,17.660245738
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.3321522379,0.013139238270337038,9.1405631034,-15.023250901,9326.015164384278,9326.015164384278,2.988718648678811e-07,2.988718648678811e-07,1.5141363095,8.058646823409468e-12,True,,34,raw/bs2026_T210K/b.bs2026_T210K,1,35,0,0,17.650511898
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.3032253765,0.013524865802228997,9.1693383002,-14.994350764,9598.271413987277,9598.271413987277,3.076353253711313e-07,3.076353253711313e-07,1.514221965,8.893389142482375e-12,True,,35,raw/bs2026_T210K/b.bs2026_T210K,1,36,0,0,17.640866982
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.2742985292,0.013921811038472875,9.1981135143,-14.965450631,9878.47586632587,9878.47586632587,3.166557450279907e-07,3.166557450279907e-07,1.5143076206,8.67929752452271e-12,True,,36,raw/bs2026_T210K/b.bs2026_T210K,1,37,0,0,17.631311136
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.245371696,0.014330406134320794,9.2268887459,-14.936550501,10166.86056690386,10166.86056690386,3.25940658594563e-07,3.25940658594563e-07,1.5143932763,8.178141439024167e-12,True,,37,raw/bs2026_T210K/b.bs2026_T210K,1,38,0,0,17.621844506
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.2164448767,0.01475099299599417,9.255663995,-14.907650374,10463.664333898705,10463.664333898705,3.354978214494568e-07,3.354978214494568e-07,1.5144789319,4.0711448693254315e-12,True,,38,raw/bs2026_T210K/b.bs2026_T210K,1,39,0,0,17.612467235
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.1875180714,0.01518392355960236,9.2844392615,-14.87875025,10769.132956737525,10769.132956737525,3.453352163703727e-07,3.453352163703727e-07,1.5145645875,2.25758052553416e-12,True,,39,raw/bs2026_T210K/b.bs2026_T210K,1,40,4,3,17.603179466
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.1585912801,0.015629560091224765,9.3132145454,-14.84985013,11083.519401719057,11083.519401719057,3.5546105984629345e-07,3.5546105984629345e-07,1.5146502432,8.690141091639626e-12,True,,40,raw/bs2026_T210K/b.bs2026_T210K,1,41,0,0,17.593981341
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.1296645028,0.016088275488633903,9.3419898467,-14.820950013,11407.08402053111,11407.08402053111,3.6588380998617684e-07,3.6588380998617684e-07,1.5147358988,1.6012131390293517e-12,True,,41,raw/bs2026_T210K/b.bs2026_T210K,1,42,0,0,17.584873
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.1007377395,0.01656045359330643,9.3707651654,-14.7920499,11740.094765872767,11740.094765872767,3.766121721811227e-07,3.766121721811227e-07,1.5148215545,5.5571278658628646e-12,True,,42,raw/bs2026_T210K/b.bs2026_T210K,1,43,0,0,17.575854584
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.0718109901,0.01704648951329509,9.3995405016,-14.76314979,12082.8274145804,12082.8274145804,3.876551078191524e-07,3.876551078191524e-07,1.5149072101,8.434602652567135e-12,True,,43,raw/bs2026_T210K/b.bs2026_T210K,1,44,0,0,17.566926231
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.0428842548,0.017546789947052697,9.4283158551,-14.734249683,12435.565791226447,12435.565791226447,3.9902184068330454e-07,3.9902184068330454e-07,1.5149928658,5.7133046244047565e-12,True,,44,raw/bs2026_T210K/b.bs2026_T210K,1,45,0,0,17.558088078
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-4.0139575334,0.018061773535611992,9.4570912261,-14.70534958,12798.602011609519,12798.602011609519,4.107218646005736e-07,4.107218646005736e-07,1.5150785215,4.7906889240801774e-12,True,,45,raw/bs2026_T210K/b.bs2026_T210K,1,46,0,0,17.549340262
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.985030826,0.018591871200882674,9.4858666144,-14.676449479,13172.236714871124,13172.236714871124,4.2276495300284765e-07,4.2276495300284765e-07,1.5151641772,6.328283885187442e-12,True,,46,raw/bs2026_T210K/b.bs2026_T210K,1,47,0,0,17.540682918
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.9561041325,0.01913752651499275,9.5146420201,-14.647549383,13556.779321229527,13556.779321229527,4.3516116379064466e-07,4.3516116379064466e-07,1.5152498329,9.1809742982039e-12,True,,47,raw/bs2026_T210K/b.bs2026_T210K,1,48,0,0,17.53211618
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.927177453,0.01969919606409675,9.5434174432,-14.618649289,13952.548283231763,13952.548283231763,4.4792085235036477e-07,4.4792085235036477e-07,1.5153354887,4.269299382524523e-12,True,,48,raw/bs2026_T210K/b.bs2026_T210K,1,49,0,0,17.523640181
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.8982507874,0.02027734983795848,9.5721928836,-14.589749199,14359.871349304476,14359.871349304476,4.6105467551389646e-07,4.6105467551389646e-07,1.5154211444,2.8890654769179044e-12,True,,49,raw/bs2026_T210K/b.bs2026_T210K,1,50,0,0,17.515255052
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.8693241358,0.020872471615425537,9.6009683415,-14.560849112,14779.085840899621,14779.085840899621,4.7457360393044657e-07,4.7457360393044657e-07,1.5155068002,6.700639940421634e-12,True,,50,raw/bs2026_T210K/b.bs2026_T210K,1,51,0,0,17.506960925
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.8403974981,0.021485059377213556,9.6297438167,-14.531949029,15210.538921851048,15210.538921851048,4.884889289879105e-07,4.884889289879105e-07,1.5155924559,4.3210128085176985e-12,True,,51,raw/bs2026_T210K/b.bs2026_T210K,1,52,0,0,17.498757929
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.8114708744,0.022115625714337457,9.6585193092,-14.503048949,15654.587894429562,15654.587894429562,5.028122741164168e-07,5.028122741164168e-07,1.5156781117,1.4548430770919834e-12,True,,52,raw/bs2026_T210K/b.bs2026_T210K,1,53,0,0,17.490646191
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.7825442646,0.022764698265478753,9.6872948191,-14.474148872,16111.600494083434,16111.600494083434,5.175556030870027e-07,5.175556030870027e-07,1.5157637675,5.004428640181925e-12,True,,53,raw/bs2026_T210K/b.bs2026_T210K,1,54,0,0,17.48262584
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.7536176687,0.02343282015208399,9.7160703463,-14.445248799,16581.955189259003,16581.955189259003,5.327312299326992e-07,5.327312299326992e-07,1.5158494233,6.918174805108173e-12,True,,54,raw/bs2026_T210K/b.bs2026_T210K,1,55,0,0,17.474697002
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.7246910867,0.02412055043488699,9.7448458909,-14.416348728,17066.04150120849,17066.04150120849,5.483518313495936e-07,5.483518313495936e-07,1.5159350791,6.253397366526952e-12,True,,55,raw/bs2026_T210K/b.bs2026_T210K,1,56,0,0,17.4668598
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.6957645186,0.02482846458167996,9.7736214527,-14.387448662,17564.260318296132,17564.260318296132,5.64430453005337e-07,5.64430453005337e-07,1.5160207349,4.309573301895237e-12,True,,56,raw/bs2026_T210K/b.bs2026_T210K,1,57,0,0,17.459114358
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.6668379645,0.0255571549462564,9.8023970319,-14.358548598,18077.02423992011,18077.02423992011,5.809805264232628e-07,5.809805264232628e-07,1.5161063907,3.2128152731736263e-13,True,,57,raw/bs2026_T210K/b.bs2026_T210K,1,58,0,0,17.451460799
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.6379114242,0.02630723127418789,9.8311726285,-14.329648538,18604.757908092222,18604.757908092222,5.98015874118164e-07,5.98015874118164e-07,1.5161920465,6.4346636777461e-12,True,,58,raw/bs2026_T210K/b.bs2026_T210K,1,59,0,0,17.443899243
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.6089848979,0.02707932119517856,9.8599482423,-14.300748481,19147.898358618735,19147.898358618735,6.155507256432612e-07,6.155507256432612e-07,1.5162777024,4.099453554569706e-12,True,,59,raw/bs2026_T210K/b.bs2026_T210K,1,60,4,4,17.43642981
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.5800583854,0.027874070768965285,9.8887238734,-14.271848428,19706.895392357037,19706.895392357037,6.335997265675681e-07,6.335997265675681e-07,1.5163633582,5.967605091322138e-12,True,,60,raw/bs2026_T210K/b.bs2026_T210K,1,61,0,0,17.42905262
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.5511318868,0.028692145007380224,9.9174995219,-14.242948377,20282.211942491846,20282.211942491846,6.521779537893967e-07,6.521779537893967e-07,1.5164490141,7.653288519359152e-13,True,,61,raw/bs2026_T210K/b.bs2026_T210K,1,62,0,0,17.421767788
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.5222054021,0.029534228441369083,9.9462751876,-14.214048331,20874.324451695837,20874.324451695837,6.713009230392788e-07,6.713009230392788e-07,1.51653467,5.343469233021367e-12,True,,62,raw/bs2026_T210K/b.bs2026_T210K,1,63,0,0,17.414575431
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.4932789313,0.030401025691109758,9.9750508706,-14.185148287,21483.72327872394,21483.72327872394,6.909846089609191e-07,6.909846089609191e-07,1.5166203259,7.782086101957559e-12,True,,63,raw/bs2026_T210K/b.bs2026_T210K,1,64,0,0,17.407475665
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.4643524744,0.03129326205556976,10.003826571,-14.156248247,22110.913098807556,22110.913098807556,7.112454512193458e-07,7.112454512193458e-07,1.5167059818,8.516548826311505e-12,True,,64,raw/bs2026_T210K/b.bs2026_T210K,1,65,0,0,17.400468601
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.4354260313,0.032211684122586376,10.032602289,-14.12734821,22756.41332392765,22756.41332392765,7.321003735861972e-07,7.321003735861972e-07,1.5167916377,7.123098551864921e-12,True,,65,raw/bs2026_T210K/b.bs2026_T210K,1,66,0,0,17.393554352
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.4064996021,0.0331570603840602,10.061378023,-14.098448176,23420.758488849067,23420.758488849067,7.535667953703987e-07,7.535667953703987e-07,1.5168772936,3.927627693175379e-12,True,,66,raw/bs2026_T210K/b.bs2026_T210K,1,67,0,0,17.386733029
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.3775731867,0.03413018189166167,10.090153775,-14.069548146,24104.498817913733,24104.498817913733,7.756626458632732e-07,7.756626458632732e-07,1.5169629495,1.7066604435662423e-12,True,,67,raw/bs2026_T210K/b.bs2026_T210K,1,68,0,0,17.380004742
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.3486467852,0.0351318629056218,10.118929545,-14.040648119,24808.20055413336,24808.20055413336,7.984063815961107e-07,7.984063815961107e-07,1.5170486054,8.821059149888945e-12,True,,68,raw/bs2026_T210K/b.bs2026_T210K,1,69,0,0,17.373369599
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.3197203976,0.03616294158587241,10.147705331,-14.011748096,25532.44642132402,25532.44642132402,8.218169986955225e-07,8.218169986955225e-07,1.5171342614,1.1374320647137582e-12,True,,69,raw/bs2026_T210K/b.bs2026_T210K,1,70,0,0,17.366827706
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.2907940238,0.03722428069383383,10.176481135,-13.982848075,26277.8362569901,26277.8362569901,8.45914052745893e-07,8.45914052745893e-07,1.5172199174,8.520487787511766e-12,True,,70,raw/bs2026_T210K/b.bs2026_T210K,1,71,0,0,17.360379168
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.2618676638,0.038316768307164614,10.205256956,-13.953948058,27044.987334679965,27044.987334679965,8.707176693917631e-07,8.707176693917631e-07,1.5173055733,4.855698849956373e-12,True,,71,raw/bs2026_T210K/b.bs2026_T210K,1,72,0,0,17.354024091
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.2329413177,0.03944131856228205,10.234032795,-13.925048045,27834.535003017896,27834.535003017896,8.962485660303475e-07,8.962485660303475e-07,1.5173912293,1.3367899375044243e-12,True,,72,raw/bs2026_T210K/b.bs2026_T210K,1,73,0,0,17.347762577
auto,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-3.2040149854,0.04059887243082074,10.26280865,-13.896148034,28647.13307655831,28647.13307655831,9.22528069363802e-07,9.22528069363802e-07,1.5174768853,1.0834323694215676e-12,True,,73,raw/bs2026_T210K/b.bs2026_T210K,1,74,0,0,17.341594727
