backend,schema_version,branch_id,T_K,temperature_K,p_Pa,pressure_Pa,F,N_a_m3,log_w,w_m_s,log_n,log_q,n,n_kg_dry_air_inv,q,q_kg_kg,s,residual_norm,converged,stability,backend_step_index,source_file,loca_newton_iterations,loca_continuation_status,loca_step_size,loca_continuation_mode
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.2241214745146092,0.2940158873451302,13.244712071853037,-13.233529971065234,565074.0547270835,565074.0547270835,1.789579340449378e-06,1.789579340449378e-06,1.5821467938245455,1.335527120506945e-12,true,,68,raw/bs2026_loca_T190K.csv,0,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.164206829043529,0.31217016817320137,13.30431832673451,-13.1736615052518,599780.0758371189,599780.0758371189,1.899990816448344e-06,1.899990816448344e-06,1.5823502886763272,8.059164256225912e-11,true,,69,raw/bs2026_loca_T190K.csv,0,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.1042921835724488,0.33144540173399883,13.36392498211798,-13.113792908560573,636617.9449169631,636617.9449169631,2.017214600916131e-06,2.017214600916131e-06,1.5825537842795558,3.889947179282405e-17,true,,70,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.0443775381013696,0.3519108022828765,13.423531637501451,-13.053924311869345,675718.3576407416,675718.3576407416,2.141670744364808e-06,2.141670744364808e-06,1.5827572798827845,2.992474317737242e-12,true,,71,raw/bs2026_loca_T190K.csv,0,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.9844628926302894,0.37363985777291475,13.483138437072515,-12.994055667530745,717220.3805025305,717220.3805025305,2.2738055701816596e-06,2.2738055701816596e-06,1.5829607757577395,8.532955070146577e-18,true,,72,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.9245482471592101,0.3967105937383068,13.54274523664358,-12.934187023192145,761271.420839047,761271.420839047,2.414092728582588e-06,2.414092728582588e-06,1.5831642716326946,9.94685667825457e-11,true,,73,raw/bs2026_loca_T190K.csv,0,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.86463360168813,0.42120585347147227,13.602352433632898,-12.874318249135769,808028.358170398,808028.358170398,2.5630355271337906e-06,2.5630355271337906e-06,1.5833677682529665,4.768807269814374e-17,true,,74,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.8047189562170498,0.4472135954999581,13.661959630622217,-12.814449475079392,857657.0848908719,857657.0848908719,2.7211676815774197e-06,2.7211676815774197e-06,1.5835712648732385,3.5592107593235733e-12,true,,75,raw/bs2026_loca_T190K.csv,0,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.7448043107459705,0.4748272094313279,13.72156697098964,-12.754580653680057,910334.1154938058,910334.1154938058,2.889056286357851e-06,2.889056286357851e-06,1.5837747617636273,1.3798586881570334e-17,true,,76,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.6848896652748904,0.5041458513001835,13.781174442214256,-12.694711789649267,966246.6793237897,966246.6793237897,3.0673032897168116e-06,3.0673032897168116e-06,1.5839782588992442,7.570003703238894e-18,true,,77,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.6249750198038102,0.5352747996214932,13.84078204833527,-12.634842881467057,1025593.5214967702,1025593.5214967702,3.256547797606397e-06,3.256547797606397e-06,1.5841817562881175,1.1384960852148694e-17,true,,78,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.5650603743327309,0.5683258334287618,13.900389789252001,-12.57497392917127,1088585.5916794182,1088585.5916794182,3.4574683440916764e-06,3.4574683440916764e-06,1.5843852539300478,1.1840738457316699e-17,true,,79,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.5051457288616508,0.6034176336545165,13.959997664863874,-12.515104932799705,1155446.7975761478,1155446.7975761478,3.670785328582663e-06,3.670785328582663e-06,1.584588751824835,1.1619590885087173e-17,true,,80,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.4452310833905715,0.6406762092943935,14.019605675070423,-12.45523589239012,1226414.8009353406,1226414.8009353406,3.897263598945633e-06,3.897263598945633e-06,1.5847922499722793,1.1517326090632528e-17,true,,81,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.38531643791949133,0.6802353498851245,14.07921381977129,-12.395366807980228,1301741.8624557287,1301741.8624557287,4.1377151939955735e-06,4.1377151939955735e-06,1.5849957483721813,1.3756618110176915e-17,true,,82,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.32540179244841116,0.7222371059211843,14.13882209886622,-12.335497679607702,1381695.7385970808,1381695.7385970808,4.3930022552039295e-06,4.3930022552039295e-06,1.585199247024342,1.1429501378786905e-17,true,,83,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.2654871469773319,0.7668322989352108,14.198430512255067,-12.275628507310175,1466560.633483912,1466560.633483912,4.664040118062492e-06,4.664040118062492e-06,1.5854027459285618,1.4448284584257262e-17,true,,84,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.20557250150625173,0.814181063073809,14.258039059837792,-12.215759291125238,1556638.2092867962,1556638.2092867962,4.9518005941887e-06,4.9518005941887e-06,1.5856062450846424,1.3580177085745872e-17,true,,85,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.14565785603517245,0.8644534201134431,14.31764774151446,-12.155890031090436,1652248.658673858,1652248.658673858,5.2573154559413995e-06,5.2573154559413995e-06,1.585809744492385,1.3231009874233392e-17,true,,86,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.08574321056409229,0.9178298899812234,14.377256557185245,-12.096020727243276,1753731.8431457048,1753731.8431457048,5.5816801360424256e-06,5.5816801360424256e-06,1.5860132441515913,1.4871714749736128e-17,true,,87,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-0.025828565093012124,0.9745021389728484,14.436865506750426,-12.036151379621224,1861448.501301318,1861448.501301318,5.926057655470348e-06,5.926057655470348e-06,1.5862167440620631,1.4363902616785995e-17,true,,88,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.03408608037806715,1.0346736679953663,14.496474590110385,-11.976281988261702,1975781.5313311333,1975781.5313311333,6.291682793711277e-06,6.291682793711277e-06,1.5864202442236024,1.618633839587855e-17,true,,89,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.09400072584914732,1.098560543306118,14.556083807165614,-11.916412553202093,2097137.352297476,2097137.352297476,6.6798665163207175e-06,6.6798665163207175e-06,1.5866237446360114,1.6063706994154232e-17,true,,90,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.1539153713202266,1.1663921723718176,14.615693157816708,-11.856543074479738,2225947.3490426317,2225947.3490426317,7.09200067567313e-06,7.09200067567313e-06,1.5868272452990926,1.8652375477207707e-17,true,,91,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.21383001679130675,1.2384121276337783,14.675302641964368,-11.796673552131933,2362669.405862296,2362669.405862296,7.52956300175559e-06,7.52956300175559e-06,1.587030746212649,1.7983754168207174e-17,true,,92,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.2737446622623869,1.3148790211372634,14.7349122595094,-11.73680398619594,2507789.5343977143,2507789.5343977143,7.994122400901816e-06,7.994122400901816e-06,1.5872342473764829,1.8336095522145468e-17,true,,93,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.3336593077334662,1.3960674331656389,14.794522010352717,-11.676934376708974,2661823.601534936,2661823.601534936,8.48734458146748e-06,8.48734458146748e-06,1.587437748790398,1.735491036524938e-17,true,,94,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.39357395320454636,1.4822688982138956,14.854131894395335,-11.617064723708209,2825319.1634551566,2825319.1634551566,9.010998026619735e-06,9.010998026619735e-06,1.5876412504541972,2.0062717048969437e-17,true,,95,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.45348859867562563,1.5737929518419997,14.913741911538374,-11.557195027230781,2998857.4123576516,2998857.4123576516,9.566960335658627e-06,9.566960335658627e-06,1.5878447523676842,2.3034807753583974e-17,true,,96,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.5134032441467058,1.6709682421671808,14.97335206168306,-11.497325287313783,3183055.2427775175,3183055.2427775175,1.0157224956610212e-05,1.0157224956610212e-05,1.5880482545306627,2.5115249704871645e-17,true,,97,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.573317889617786,1.774143709986314,15.032962344730725,-11.43745550399427,3378567.444845549,3378567.444845549,1.0783908334233357e-05,1.0783908334233357e-05,1.5882517569429369,2.3650846861172086e-17,true,,98,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.6332325350888652,1.883689841766055,15.0925727605828,-11.37758567730925,3586089.032289227,3586089.032289227,1.1449257499072785e-05,1.1449257499072785e-05,1.5884552596043107,2.1342414929409914e-17,true,,99,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,0.6931471805599454,2.0,15.152183309140831,-11.317715807295693,3806357.7134527965,3806357.7134527965,1.2155658124771739e-05,1.2155658124771739e-05,1.5886587625145883,3.03195671001351e-17,true,,100,raw/bs2026_loca_T190K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
