backend,schema_version,branch_id,T_K,temperature_K,p_Pa,pressure_Pa,F,N_a_m3,log_w,w_m_s,log_n,log_q,n,n_kg_dry_air_inv,q,q_kg_kg,s,residual_norm,converged,stability,backend_step_index,source_file,loca_newton_iterations,loca_continuation_status,loca_step_size,loca_continuation_mode
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.699170911837238,0.009102821015130404,8.031168739263759,-14.283541135045626,3075.333837116345,3075.333837116345,6.262343749453736e-07,6.262343749453736e-07,1.443176175984376,5.439613650989113e-17,true,,10,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.639256266366158,0.009664883053779222,8.09074892088523,-14.223694908604232,3264.131231109268,3264.131231109268,6.648563008395445e-07,6.648563008395445e-07,1.443333410199375,7.510035647171049e-17,true,,11,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.579341620895079,0.010261650128895843,8.150329247411852,-14.16384863123134,3464.5195618154557,3464.5195618154557,7.058602034071516e-07,7.058602034071516e-07,1.443490644630807,1.798400571133728e-17,true,,12,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.519426975423999,0.01089526513481118,8.209909718735696,-14.104002302968672,3677.210468069647,3677.210468069647,7.493929913578172e-07,7.493929913578172e-07,1.443647879278503,7.414225666972673e-19,true,,13,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.4595123299529185,0.011568003280833449,8.269490334748948,-14.0441559238579,3902.9592824315955,3902.9592824315955,7.956106341471451e-07,7.956106341471451e-07,1.443805114142296,4.437535087956655e-17,true,,14,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.399597684481839,0.012282280261157907,8.329071095343913,-13.984309493940652,4142.567714037363,4142.567714037363,8.446787208156499e-07,8.446787208156499e-07,1.4439623492220184,2.7444278320855254e-17,true,,15,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.339683039010759,0.013040660929235193,8.388652000413007,-13.924463013258508,4396.886696187826,4396.886696187826,8.967730532956318e-07,8.967730532956318e-07,1.4441195845175028,1.8203920361875037e-17,true,,16,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.27976839353968,0.01384586850774637,8.448233049848763,-13.864616481853009,4666.8194087905,4666.8194087905,9.520802763119531e-07,9.520802763119531e-07,1.444276820028582,3.685232057255598e-17,true,,17,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.2198537480686,0.014700794367256518,8.507814243543832,-13.80476989976564,4953.324486391649,4953.324486391649,1.0107985461337782e-06,1.0107985461337782e-06,1.4444340557550894,1.5062469601099797e-17,true,,18,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.159939102597519,0.015608508408660076,8.567395581390977,-13.744923267037848,5257.419423195219,5257.419423195219,1.0731382405735361e-06,1.0731382405735361e-06,1.444591291696858,7.603792453557533e-17,true,,19,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.10002445712644,0.016572270086699935,8.626977063283073,-13.685076583711036,5580.184187164858,5580.184187164858,1.1393227127772112e-06,1.1393227127772112e-06,1.4447485278537213,2.6906393784400463e-17,true,,20,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-4.04010981165536,0.017595540114143837,8.686558689113117,-13.625229849826551,5922.765056048335,5922.765056048335,1.2095890915069657e-06,1.2095890915069657e-06,1.444905764225513,2.139362978320813e-17,true,,21,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.9801951661842803,0.018681992888645742,8.74614045877421,-13.565383065425708,6286.378688951624,6286.378688951624,1.2841891307836394e-06,1.2841891307836394e-06,1.4450630008120666,1.1896731257245847e-17,true,,22,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.9202805207132005,0.019835529686915352,8.80572237215958,-13.505536230549769,6672.316447927505,6672.316447927505,1.36339011193367e-06,1.36339011193367e-06,1.4452202376132164,4.900123098495824e-17,true,,23,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.860365875242121,0.021060292673573615,8.865304429162562,-13.445689345239948,7081.94898493097,7081.94898493097,1.4474758012726293e-06,1.4474758012726293e-06,1.4453774746287962,2.515296067291753e-17,true,,24,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.800451229771041,0.022360679774997897,8.924886629676601,-13.385842409537425,7516.731110437299,7516.731110437299,1.5367474668569928e-06,1.5367474668569928e-06,1.4455347118586406,2.884252135351471e-17,true,,25,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.740536584299961,0.02374136047156641,8.984468973595265,-13.325995423483318,7978.206961018833,7978.206961018833,1.6315249579474796e-06,1.6315249579474796e-06,1.4456919493025842,7.661160396596242e-17,true,,26,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.6806219388288812,0.02520729256500918,9.044051460812229,-13.266148387118719,8468.015484238838,8468.015484238838,1.7321478510518456e-06,1.7321478510518456e-06,1.4458491869604613,6.775864181050913e-17,true,,27,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.6207072933578015,0.02676373998107465,9.103634091221283,-13.206301300484661,8987.89626034826,8987.89626034826,1.8389766666538408e-06,1.8389766666538408e-06,1.446006424832107,5.415538347625976e-17,true,,28,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.5607926478867213,0.028416291671438103,9.163216864716333,-13.146454163622137,9539.695681467829,9539.695681467829,1.9523941609880785e-06,1.9523941609880785e-06,1.4461636629173562,2.531023958992125e-17,true,,29,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.500878002415642,0.030170881682725817,9.222799781191393,-13.086606976572096,10125.373510207817,10125.373510207817,2.0728066974896536e-06,2.0728066974896536e-06,1.4463209012160443,8.706361942326088e-18,true,,30,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.440963356944562,0.032033810464719696,9.282382840540595,-13.026759739375438,10747.00984102641,10747.00984102641,2.2006457028328156e-06,2.2006457028328156e-06,1.4464781397280067,1.2983145335439072e-17,true,,31,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.381048711473482,0.034011767494256225,9.341966042658182,-12.966912452073025,11406.812489057844,11406.812489057844,2.336369212776023e-06,2.336369212776023e-06,1.4466353784530788,8.603353552820168e-18,true,,32,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.3211340660024025,0.0361118552960592,9.401549387438509,-12.907065114705668,12107.124832660973,12107.124832660973,2.480463513352706e-06,2.480463513352706e-06,1.4467926173910963,7.102555672803039e-17,true,,33,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.2612194205313227,0.03834161494676054,9.461132874776045,-12.847217727314137,12850.43413755043,12850.43413755043,2.633444883288484e-06,2.633444883288484e-06,1.4469498565418955,7.77511663264865e-17,true,,34,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.2013047750602426,0.04070905315369045,9.520716504565371,-12.787370289939155,13639.38039208392,13639.38039208392,2.7958614438885373e-06,2.7958614438885373e-06,1.4471070959053123,3.542121985024471e-18,true,,35,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.141390129589163,0.04322267100567218,9.580300276701177,-12.727522802621404,14476.7656850951,14476.7656850951,2.968295123023803e-06,2.968295123023803e-06,1.447264335481183,7.656872815683993e-17,true,,36,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.081475484118083,0.04589149449906117,9.63988419107827,-12.667675265401519,15365.564159589692,15365.564159589692,3.1513637402536103e-06,3.1513637402536103e-06,1.4474215752693438,6.085956233434613e-17,true,,37,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-3.0215608386470034,0.048725106948642405,9.699468247591565,-12.607827678320088,16308.932577667518,16308.932577667518,3.3457232205563456e-06,3.3457232205563456e-06,1.4475788152696316,7.34724854805673e-17,true,,38,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.9616461931759233,0.051733683399768346,9.759052446136094,-12.547980041417661,17310.221534206263,17310.221534206263,3.552069944600732e-06,3.552069944600732e-06,1.447736055481883,5.379234151632416e-17,true,,39,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.9017315477048435,0.054928027165305905,9.818636786606993,-12.48813235473474,18372.987359146235,18372.987359146235,3.7711432439794895e-06,3.7711432439794895e-06,1.4478932959059354,2.636054268072114e-17,true,,40,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.841816902233764,0.05831960861859092,9.878221268899516,-12.428284618311782,19501.004750664055,19501.004750664055,4.00372805034663e-06,4.00372805034663e-06,1.4480505365416256,5.140435587624367e-17,true,,41,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.781902256762684,0.06192060638168893,9.937805892909024,-12.368436832189202,20698.280184117764,20698.280184117764,4.2506577079511585e-06,4.2506577079511585e-06,1.448207777388791,4.4348397129163226e-17,true,,42,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.7219876112916044,0.06574395105686315,9.997390658530993,-12.30858899640737,21969.06614440461,21969.06614440461,4.512816959645457e-06,4.512816959645457e-06,1.4483650184472692,2.5498759855665876e-17,true,,43,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.662072965820524,0.06980337165828197,10.056975565661007,-12.248741111006611,23317.876232296545,23317.876232296545,4.791145117068263e-06,4.791145117068263e-06,1.4485222597168976,5.3956754604645044e-17,true,,44,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.6021583203494445,0.0741134449106948,10.11656061419476,-12.188893176027209,24749.501198425016,24749.501198425016,5.08663942636216e-06,5.08663942636216e-06,1.4486795011975147,6.603784062955213e-17,true,,45,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.542243674878365,0.07868964759210002,10.176145804028062,-12.129045191509402,26269.025961882595,26269.025961882595,5.400358641486151e-06,5.400358641486151e-06,1.4488367428889577,2.0169607173262687e-17,true,,46,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.482329029407285,0.08354841210835905,10.235731135056826,-12.069197157493381,27881.847673906515,27881.847673906515,5.7334268179278266e-06,5.7334268179278266e-06,1.4489939847910653,4.566365536378055e-17,true,,47,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.4224143839362053,0.08870718549931568,10.295316607177082,-12.009349074019301,29593.694890824358,29593.694890824358,6.087037340409331e-06,6.087037340409331e-06,1.449151226903676,3.3424191007991797e-17,true,,48,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.362499738465125,0.0941844920883028,10.354902220284965,-11.949500941127267,31410.64792438146,31410.64792438146,6.462457199020129e-06,6.462457199020129e-06,1.449308469226628,3.0396468569501814e-17,true,,49,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.3025850929940455,0.10000000000000002,10.414487974276724,-11.889652758857345,33339.1604417554,33339.1604417554,6.861031529099326e-06,6.861031529099326e-06,1.4494657117597602,4.158202877753199e-17,true,,50,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.2426704475229657,0.10617459178549787,10.474073869048716,-11.82980452724955,35386.082392000855,35386.082392000855,7.284188431135995e-06,7.284188431135995e-06,1.4496229545029113,7.639347290042643e-17,true,,51,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.182755802051886,0.11273043940817111,10.53365990449741,-11.769956246343861,37558.684340384076,37558.684340384076,7.73344408795882e-06,7.73344408795882e-06,1.4497801974559208,4.20880996562153e-17,true,,52,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.122841156580806,0.11969108385962372,10.59324608051938,-11.71010791618021,39864.68329706571,39864.68329706571,8.210408197552327e-06,8.210408197552327e-06,1.4499374406186276,2.248995941678762e-17,true,,53,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.062926511109726,0.1270815196915934,10.652832397011313,-11.650259536798488,42312.270131904006,42312.270131904006,8.716789740967359e-06,8.716789740967359e-06,1.4500946839908713,2.487585834613111e-17,true,,54,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-2.0030118656386464,0.13492828476735635,10.712418853870004,-11.59041110823854,44910.13867278305,44910.13867278305,9.254403105994968e-06,9.254403105994968e-06,1.4502519275724912,8.741057860683911e-18,true,,55,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.9430972201675667,0.14325955555491468,10.772005450992358,-11.53056263054017,47667.51659085542,47667.51659085542,9.82517458854695e-06,9.82517458854695e-06,1.4504091713633274,1.823889301256731e-17,true,,56,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.883182574696487,0.15210524830414918,10.831592188275389,-11.470714103743134,50594.198182436354,50594.198182436354,1.043114929504072e-05,1.043114929504072e-05,1.4505664153632196,5.628162793416741e-17,true,,57,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.8232679292254068,0.16149712647124836,10.891179065616218,-11.410865527887154,53700.57916402751,53700.57916402751,1.1074498470522255e-05,1.1074498470522255e-05,1.4507236595720079,2.0157790444688095e-17,true,,58,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.763353283754327,0.17146891477615714,10.950766082912077,-11.351016903011898,56997.69360410042,56997.69360410042,1.1757527278787407e-05,1.1757527278787407e-05,1.4508809039895327,8.887075481178028e-18,true,,59,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.7034386382832474,0.18205642030260805,11.010353240060306,-11.291168229157,60497.253122863105,60497.253122863105,1.248268306238067e-05,1.248268306238067e-05,1.4510381486156345,3.9788084790199307e-17,true,,60,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.6435239928121677,0.19329766107558433,11.06994053695835,-11.231319506362047,64211.688499292606,64211.688499292606,1.325256411207123e-05,1.325256411207123e-05,1.4511953934501536,7.307511943470582e-17,true,,61,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.5836093473410875,0.20523300257791693,11.12952797350377,-11.171470734666581,68154.19383327037,68154.19383327037,1.4069928977230787e-05,1.4069928977230787e-05,1.4513526384929312,2.0953770006425663e-17,true,,62,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.5236947018700078,0.21790530269622357,11.189115549594225,-11.111621914110106,72338.77341973472,72338.77341973472,1.49377063504767e-05,1.49377063504767e-05,1.4515098837438078,7.318285665891635e-17,true,,63,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.463780056398928,0.23136006561666883,11.248703265127492,-11.05177304473208,76780.29150140553,76780.29150140553,1.585900556200174e-05,1.585900556200174e-05,1.451667129202625,4.8821793663543055e-18,true,,64,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.4038654109278483,0.2456456052231581,11.308291120001446,-10.991924126571922,81494.52507686068,81494.52507686068,1.683712772119633e-05,1.683712772119633e-05,1.4518243748692239,2.7363532850574937e-17,true,,65,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.3439507654567686,0.2608132185847037,11.367879114114078,-10.932075159669001,86498.21995160602,86498.21995160602,1.787557754548935e-05,1.787557754548935e-05,1.4519816207434457,2.0162646341995814e-17,true,,66,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T230K,230.0,230.0,30000.0,30000.0,1.0,10000000000.0,-1.2840361199856885,0.2769173701549275,11.427467247363483,-10.87222614406265,91809.15023129755,91809.15023129755,1.897807591879525e-05,1.897807591879525e-05,1.4521388668251325,6.506343657742319e-17,true,,67,raw/bs2026_loca_T230K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
