backend,schema_version,branch_id,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,log_n,log_q,n,q,s,continuation_residual_norm,physical_residual_norm,scaled_physical_residual_norm,converged,iterations,message,eigen_index,eigenvalue_real,eigenvalue_imag,eigenvalue_regime,stability_classification,jacobian_coordinate_system,jacobian_method,eigenvalue_source,source_file
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,157,230.0,30000.0,1.0,10000000000.0,10000.0,-5.9731952176720595,0.0025460930864528654,6.764290895073214,-15.55609850278569,866.3516556972388,1.7541723463732473e-07,1.4398328008925483,8.922719054653332e-11,4.876030663778043e-13,1.7138431963367264e-13,true,0,converged,2,-0.0010382147208676039,-0.0015730937804787559,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,157,230.0,30000.0,1.0,10000000000.0,10000.0,-5.9731952176720595,0.0025460930864528654,6.764290895073214,-15.55609850278569,866.3516556972388,1.7541723463732473e-07,1.4398328008925483,8.922719054653332e-11,4.876030663778043e-13,1.7138431963367264e-13,true,0,converged,3,-0.0036473749687291664,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,158,230.0,30000.0,1.0,10000000000.0,10000.0,-5.962827655621932,0.0025726271737396868,6.774600107361469,-15.545742916266825,875.3292553108705,1.7724322125076424e-07,1.4398600078667154,3.509548996429092e-18,4.44089211175046e-16,5.078987340438532e-19,true,1,converged,1,-0.001034531011322813,0.0015849615920836798,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,158,230.0,30000.0,1.0,10000000000.0,10000.0,-5.962827655621932,0.0025726271737396868,6.774600107361469,-15.545742916266825,875.3292553108705,1.7724322125076424e-07,1.4398600078667154,3.509548996429092e-18,4.44089211175046e-16,5.078987340438532e-19,true,1,converged,2,-0.001034531011322813,-0.0015849615920836798,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,158,230.0,30000.0,1.0,10000000000.0,10000.0,-5.962827655621932,0.0025726271737396868,6.774600107361469,-15.545742916266825,875.3292553108705,1.7724322125076424e-07,1.4398600078667154,3.509548996429092e-18,4.44089211175046e-16,5.078987340438532e-19,true,1,converged,3,-0.0036549783477616716,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,159,230.0,30000.0,1.0,10000000000.0,10000.0,-5.952460093571804,0.0025994377857898377,6.784909319649723,-15.535387329747959,884.3998856174001,1.790882152731357e-07,1.4398872148408826,7.458469687923352e-11,4.897778948349765e-13,1.6607303249888947e-13,true,0,converged,1,-0.0010308540274064331,0.0015968157161035292,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,159,230.0,30000.0,1.0,10000000000.0,10000.0,-5.952460093571804,0.0025994377857898377,6.784909319649723,-15.535387329747959,884.3998856174001,1.790882152731357e-07,1.4398872148408826,7.458469687923352e-11,4.897778948349765e-13,1.6607303249888947e-13,true,0,converged,2,-0.0010308540274064331,-0.0015968157161035292,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,159,230.0,30000.0,1.0,10000000000.0,10000.0,-5.952460093571804,0.0025994377857898377,6.784909319649723,-15.535387329747959,884.3998856174001,1.790882152731357e-07,1.4398872148408826,7.458469687923352e-11,4.897778948349765e-13,1.6607303249888947e-13,true,0,converged,3,-0.0036625688991938354,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,160,230.0,30000.0,1.0,10000000000.0,10000.0,-5.942092531521677,0.0026265278044037667,6.79521839785778,-15.525031851481886,893.5643908413675,1.809523949713905e-07,1.439914421507561,7.646053601204134e-17,6.794564910706604e-14,7.603889802926701e-17,true,1,converged,1,-0.0010271835666999826,0.0016086571870270688,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,160,230.0,30000.0,1.0,10000000000.0,10000.0,-5.942092531521677,0.0026265278044037667,6.79521839785778,-15.525031851481886,893.5643908413675,1.809523949713905e-07,1.439914421507561,7.646053601204134e-17,6.794564910706604e-14,7.603889802926701e-17,true,1,converged,2,-0.0010271835666999826,-0.0016086571870270688,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,160,230.0,30000.0,1.0,10000000000.0,10000.0,-5.942092531521677,0.0026265278044037667,6.79521839785778,-15.525031851481886,893.5643908413675,1.809523949713905e-07,1.439914421507561,7.646053601204134e-17,6.794564910706604e-14,7.603889802926701e-17,true,1,converged,3,-0.003670147176457768,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,161,230.0,30000.0,1.0,10000000000.0,10000.0,-5.931724969471549,0.0026539001414145895,6.805527476065836,-15.514676373215813,902.8238623327056,1.8283597944143383e-07,1.4399416281742394,8.923428601853222e-11,3.948282506462406e-13,1.7863808777191946e-13,true,0,converged,1,-0.0010235193465999424,0.001620487304643718,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,161,230.0,30000.0,1.0,10000000000.0,10000.0,-5.931724969471549,0.0026539001414145895,6.805527476065836,-15.514676373215813,902.8238623327056,1.8283597944143383e-07,1.4399416281742394,8.923428601853222e-11,3.948282506462406e-13,1.7863808777191946e-13,true,0,converged,2,-0.0010235193465999424,-0.001620487304643718,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,161,230.0,30000.0,1.0,10000000000.0,10000.0,-5.931724969471549,0.0026539001414145895,6.805527476065836,-15.514676373215813,902.8238623327056,1.8283597944143383e-07,1.4399416281742394,8.923428601853222e-11,3.948282506462406e-13,1.7863808777191946e-13,true,0,converged,3,-0.003677713608924261,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,162,230.0,30000.0,1.0,10000000000.0,10000.0,-5.9213574074214215,0.002681557739001058,6.815836705993908,-15.504320780486859,912.1794225657126,1.8473919181878236e-07,1.439968835174771,2.858978524157033e-17,2.5313084961479772e-14,2.775012771657876e-17,true,1,converged,1,-0.0010198610858349506,0.0016323073543361571,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,162,230.0,30000.0,1.0,10000000000.0,10000.0,-5.9213574074214215,0.002681557739001058,6.815836705993908,-15.504320780486859,912.1794225657126,1.8473919181878236e-07,1.439968835174771,2.858978524157033e-17,2.5313084961479772e-14,2.775012771657876e-17,true,1,converged,2,-0.0010198610858349506,-0.0016323073543361571,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,162,230.0,30000.0,1.0,10000000000.0,10000.0,-5.9213574074214215,0.002681557739001058,6.815836705993908,-15.504320780486859,912.1794225657126,1.8473919181878236e-07,1.439968835174771,2.858978524157033e-17,2.5313084961479772e-14,2.775012771657876e-17,true,1,converged,3,-0.003685268560407541,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,163,230.0,30000.0,1.0,10000000000.0,10000.0,-5.910989845371294,0.002709503570003818,6.826145935921979,-15.493965187757905,921.6319302886178,1.8666221549018995e-07,1.4399960421753026,7.459721940579149e-11,4.3472570561962335e-13,1.7310686236490674e-13,true,0,converged,1,-0.0010162086070304105,0.0016441182580650001,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,163,230.0,30000.0,1.0,10000000000.0,10000.0,-5.910989845371294,0.002709503570003818,6.826145935921979,-15.493965187757905,921.6319302886178,1.8666221549018995e-07,1.4399960421753026,7.459721940579149e-11,4.3472570561962335e-13,1.7310686236490674e-13,true,0,converged,2,-0.0010162086070304105,-0.0016441182580650001,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,163,230.0,30000.0,1.0,10000000000.0,10000.0,-5.910989845371294,0.002709503570003818,6.826145935921979,-15.493965187757905,921.6319302886178,1.8666221549018995e-07,1.4399960421753026,7.459721940579149e-11,4.3472570561962335e-13,1.7310686236490674e-13,true,0,converged,3,-0.003692812597435228,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,164,230.0,30000.0,1.0,10000000000.0,10000.0,-5.900622283321167,0.0027377406382449445,6.836455031765262,-15.483609703283525,931.1822652675498,1.886052362619096e-07,1.4400232488683387,4.055210196728194e-17,3.730349362741638e-14,4.006036161475781e-17,true,1,converged,1,-0.0010125617351641309,0.0016559209278740516,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,164,230.0,30000.0,1.0,10000000000.0,10000.0,-5.900622283321167,0.0027377406382449445,6.836455031765262,-15.483609703283525,931.1822652675498,1.886052362619096e-07,1.4400232488683387,4.055210196728194e-17,3.730349362741638e-14,4.006036161475781e-17,true,1,converged,2,-0.0010125617351641309,-0.0016559209278740516,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,164,230.0,30000.0,1.0,10000000000.0,10000.0,-5.900622283321167,0.0027377406382449445,6.836455031765262,-15.483609703283525,931.1822652675498,1.886052362619096e-07,1.4400232488683387,4.055210196728194e-17,3.730349362741638e-14,4.006036161475781e-17,true,1,converged,3,-0.003700346218902321,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,165,230.0,30000.0,1.0,10000000000.0,10000.0,-5.890254721271039,0.002766271978850827,6.846764127608545,-15.473254218809146,940.8315648062072,1.9056848249655657e-07,1.4400504555613747,8.924140669589484e-11,3.93492286237841e-13,1.8619922861210996e-13,true,0,converged,1,-0.0010089202127307162,0.0016677165450379337,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,165,230.0,30000.0,1.0,10000000000.0,10000.0,-5.890254721271039,0.002766271978850827,6.846764127608545,-15.473254218809146,940.8315648062072,1.9056848249655657e-07,1.4400504555613747,8.924140669589484e-11,3.93492286237841e-13,1.8619922861210996e-13,true,0,converged,2,-0.0010089202127307162,-0.0016677165450379337,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,165,230.0,30000.0,1.0,10000000000.0,10000.0,-5.890254721271039,0.002766271978850827,6.846764127608545,-15.473254218809146,940.8315648062072,1.9056848249655657e-07,1.4400504555613747,8.924140669589484e-11,3.93492286237841e-13,1.8619922861210996e-13,true,0,converged,3,-0.003707869804264502,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,166,230.0,30000.0,1.0,10000000000.0,10000.0,-5.879887159220911,0.0027951006585783924,6.857073375167274,-15.462898619873647,950.5809986344989,1.9255218676653838e-07,1.4400776625882565,4.3733807764157373e-17,4.1744385725921777e-14,4.391460875949996e-17,true,1,converged,1,-0.0010052837822773619,0.0016795062816454473,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,166,230.0,30000.0,1.0,10000000000.0,10000.0,-5.879887159220911,0.0027951006585783924,6.857073375167274,-15.462898619873647,950.5809986344989,1.9255218676653838e-07,1.4400776625882565,4.3733807764157373e-17,4.1744385725921777e-14,4.391460875949996e-17,true,1,converged,2,-0.0010052837822773619,-0.0016795062816454473,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,166,230.0,30000.0,1.0,10000000000.0,10000.0,-5.879887159220911,0.0027951006585783924,6.857073375167274,-15.462898619873647,950.5809986344989,1.9255218676653838e-07,1.4400776625882565,4.3733807764157373e-17,4.1744385725921777e-14,4.391460875949996e-17,true,1,converged,3,-0.003715383670012953,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,167,230.0,30000.0,1.0,10000000000.0,10000.0,-5.869519597170784,0.002824229776144746,6.867382622726002,-15.452543020938148,960.4314616624133,1.9455654021512094e-07,1.4401048696151384,7.460973339622682e-11,3.320494008966144e-13,1.8043859800727514e-13,true,0,converged,1,-0.0010016522913999025,0.0016912909531723603,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,167,230.0,30000.0,1.0,10000000000.0,10000.0,-5.869519597170784,0.002824229776144746,6.867382622726002,-15.452543020938148,960.4314616624133,1.9455654021512094e-07,1.4401048696151384,7.460973339622682e-11,3.320494008966144e-13,1.8043859800727514e-13,true,0,converged,2,-0.0010016522913999025,-0.0016912909531723603,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,167,230.0,30000.0,1.0,10000000000.0,10000.0,-5.869519597170784,0.002824229776144746,6.867382622726002,-15.452543020938148,960.4314616624133,1.9455654021512094e-07,1.4401048696151384,7.460973339622682e-11,3.320494008966144e-13,1.8043859800727514e-13,true,0,converged,3,-0.0037228883329701538,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,168,230.0,30000.0,1.0,10000000000.0,10000.0,-5.8591520351206565,0.002853662462560256,6.877691736195355,-15.442187530259005,970.3838706940218,1.9658173650671695e-07,1.4401320763345178,4.231289553201684e-17,4.1078251911142745e-14,4.233196632772822e-17,true,1,converged,1,-0.0009980255888067883,0.0017030713695150785,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,168,230.0,30000.0,1.0,10000000000.0,10000.0,-5.8591520351206565,0.002853662462560256,6.877691736195355,-15.442187530259005,970.3838706940218,1.9658173650671695e-07,1.4401320763345178,4.231289553201684e-17,4.1078251911142745e-14,4.233196632772822e-17,true,1,converged,2,-0.0009980255888067883,-0.0017030713695150785,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,168,230.0,30000.0,1.0,10000000000.0,10000.0,-5.8591520351206565,0.002853662462560256,6.877691736195355,-15.442187530259005,970.3838706940218,1.9658173650671695e-07,1.4401320763345178,4.231289553201684e-17,4.1078251911142745e-14,4.233196632772822e-17,true,1,converged,3,-0.003730384244834653,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,169,230.0,30000.0,1.0,10000000000.0,10000.0,-5.848784473070529,0.002883401881465081,6.888000849664707,-15.431832039579863,980.4394109218542,1.986280136625952e-07,1.4401592830538972,8.924851346807014e-11,4.0661695382665964e-13,1.9408045291720457e-13,true,0,converged,1,-0.000994403438631798,0.0017148486129714966,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,169,230.0,30000.0,1.0,10000000000.0,10000.0,-5.848784473070529,0.002883401881465081,6.888000849664707,-15.431832039579863,980.4394109218542,1.986280136625952e-07,1.4401592830538972,8.924851346807014e-11,4.0661695382665964e-13,1.9408045291720457e-13,true,0,converged,2,-0.000994403438631798,-0.0017148486129714966,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,169,230.0,30000.0,1.0,10000000000.0,10000.0,-5.848784473070529,0.002883401881465081,6.888000849664707,-15.431832039579863,980.4394109218542,1.986280136625952e-07,1.4401592830538972,8.924851346807014e-11,4.0661695382665964e-13,1.9408045291720457e-13,true,0,converged,3,-0.003737871742078223,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,170,230.0,30000.0,1.0,10000000000.0,10000.0,-5.838416911020401,0.00291345122946923,6.898310114844938,-15.421476434441358,990.5993013209539,2.0069561409116757e-07,1.4401864901071153,3.49828836313004e-17,3.441691376340488e-14,3.474353914586948e-17,true,1,converged,1,-0.0009907856039630511,0.0017266237608421684,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,170,230.0,30000.0,1.0,10000000000.0,10000.0,-5.838416911020401,0.00291345122946923,6.898310114844938,-15.421476434441358,990.5993013209539,2.0069561409116757e-07,1.4401864901071153,3.49828836313004e-17,3.441691376340488e-14,3.474353914586948e-17,true,1,converged,2,-0.0009907856039630511,-0.0017266237608421684,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,170,230.0,30000.0,1.0,10000000000.0,10000.0,-5.838416911020401,0.00291345122946923,6.898310114844938,-15.421476434441358,990.5993013209539,2.0069561409116757e-07,1.4401864901071153,3.49828836313004e-17,3.441691376340488e-14,3.474353914586948e-17,true,1,converged,3,-0.0037453511004378196,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,171,230.0,30000.0,1.0,10000000000.0,10000.0,-5.828049348970274,0.0029438137364961544,6.908619380025169,-15.411120829302853,1000.864474485895,2.027847370202846e-07,1.4402136971603334,7.462224440085078e-11,4.593935298623501e-13,1.8808142562353412e-13,true,0,converged,1,-0.0009871719541668213,0.001738397539333129,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,171,230.0,30000.0,1.0,10000000000.0,10000.0,-5.828049348970274,0.0029438137364961544,6.908619380025169,-15.411120829302853,1000.864474485895,2.027847370202846e-07,1.4402136971603334,7.462224440085078e-11,4.593935298623501e-13,1.8808142562353412e-13,true,0,converged,2,-0.0009871719541668213,-0.001738397539333129,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,171,230.0,30000.0,1.0,10000000000.0,10000.0,-5.828049348970274,0.0029438137364961544,6.908619380025169,-15.411120829302853,1000.864474485895,2.027847370202846e-07,1.4402136971603334,7.462224440085078e-11,4.593935298623501e-13,1.8808142562353412e-13,true,0,converged,3,-0.003752822793440351,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,172,230.0,30000.0,1.0,10000000000.0,10000.0,-5.817681786920146,0.002974492666129931,6.9189285111114405,-15.400765332422488,1011.2358858180477,2.0489558430486223e-07,1.4402409039060418,6.289843265801211e-17,6.306066779871668e-14,6.236000177839675e-17,true,1,converged,1,-0.0009835623586489672,0.0017501706725314109,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,172,230.0,30000.0,1.0,10000000000.0,10000.0,-5.817681786920146,0.002974492666129931,6.9189285111114405,-15.400765332422488,1011.2358858180477,2.0489558430486223e-07,1.4402409039060418,6.289843265801211e-17,6.306066779871668e-14,6.236000177839675e-17,true,1,converged,2,-0.0009835623586489672,-0.0017501706725314109,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,172,230.0,30000.0,1.0,10000000000.0,10000.0,-5.817681786920146,0.002974492666129931,6.9189285111114405,-15.400765332422488,1011.2358858180477,2.0489558430486223e-07,1.4402409039060418,6.289843265801211e-17,6.306066779871668e-14,6.236000177839675e-17,true,1,converged,3,-0.0037602872316640657,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,173,230.0,30000.0,1.0,10000000000.0,10000.0,-5.8073142248700185,0.0030054913159660453,6.9292376421977115,-15.390409835542123,1021.7147704153256,2.0702840403334404e-07,1.44026811065175,8.925562479707251e-11,3.842180506520954e-13,2.0229520511398442e-13,true,0,converged,1,-0.000979956600319075,0.00176194415955857,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,173,230.0,30000.0,1.0,10000000000.0,10000.0,-5.8073142248700185,0.0030054913159660453,6.9292376421977115,-15.390409835542123,1021.7147704153256,2.0702840403334404e-07,1.44026811065175,8.925562479707251e-11,3.842180506520954e-13,2.0229520511398442e-13,true,0,converged,2,-0.000979956600319075,-0.00176194415955857,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,173,230.0,30000.0,1.0,10000000000.0,10000.0,-5.8073142248700185,0.0030054913159660453,6.9292376421977115,-15.390409835542123,1021.7147704153256,2.0702840403334404e-07,1.44026811065175,8.925562479707251e-11,3.842180506520954e-13,2.0229520511398442e-13,true,0,converged,3,-0.0037677447143373358,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,174,230.0,30000.0,1.0,10000000000.0,10000.0,-5.796946662819892,0.0030368130179658425,6.939546924990298,-15.38005422420415,1032.3023985711957,2.0918344886613938e-07,1.44029531773129,2.08878132109214e-17,2.131628207284851e-14,2.064928404568212e-17,true,1,converged,1,-0.0009763544600900527,0.0017737189979298942,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
