start,cycle_index,start_time_s,end_time_s,period_s,s_max,s_min,s_amplitude,period_relative_drift,amplitude_relative_drift
n_plus_1pct,70,123917.39509582742,126378.99628685365,2461.6011910262314,1.4774231104074933,1.3567157304750024,0.12070737993249092,1.7028639383280754e-06,2.0063711002901626e-05
n_plus_1pct,71,126378.99628685365,128840.60746455981,2461.6111777061597,1.4774231088370358,1.356712648484087,0.12071046035294875,4.0569853332324109e-06,2.5519735906343724e-05
n_plus_1pct,72,128840.60746455981,131302.20407285844,2461.596608298627,1.4774231088370358,1.3567167879696114,0.12070632086742439,5.918646967741885e-06,3.4292682773750484e-05
n_plus_1pct,73,131302.20407285844,133763.81224333978,2461.6081704813405,1.4774230314063668,1.3567130506759535,0.12070998073041328,4.6970257736600524e-06,3.0320392193143759e-05
n_plus_1pct,74,133763.81224333978,136225.41929107541,2461.6070477356261,1.4774231118389525,1.3567181607732737,0.1207049510656788,4.5610252998293354e-07,4.1667347671211833e-05
n_plus_1pct,75,136225.41929107541,138687.01838247126,2461.5990913958522,1.4774231118389525,1.3567159221059586,0.12070718973299388,3.2321729746726519e-06,1.8546607204717759e-05
n_plus_1pct,76,138687.01838247126,141148.63304941624,2461.6146669449809,1.477423099997057,1.356713167246667,0.12070993275038999,6.3274109838357372e-06,2.2724556856798836e-05
n_plus_1pct,77,141148.63304941624,143610.22809310944,2461.5950436932035,1.477423099997057,1.3567174004801901,0.12070569951686694,7.9716992431349181e-06,3.5069471306955918e-05
n_plus_1pct,78,143610.22809310944,146071.84273931713,2461.6146462076867,1.477423052842576,1.3567134009424657,0.12070965190011029,7.9633384595449991e-06,3.2743965356854901e-05
n_plus_1pct,79,146071.84273931713,148533.43824651561,2461.595507198479,1.4774230713124019,1.3567177246511155,0.12070534666128641,7.7749818547777581e-06,3.5666069416304912e-05
n_plus_1pct,80,148533.43824651561,150995.04654587319,2461.6082993575837,1.4774230713124019,1.3567138112242503,0.12070926008815164,5.1966942039467753e-06,3.2421321618945567e-05
n_plus_1pct,81,150995.04654587319,153456.65297375017,2461.6064278769772,1.4774231114888821,1.3567181337195837,0.12070497776929834,7.6026742637516386e-07,3.5476307701430047e-05
n_plus_1pct,82,153456.65297375017,155918.25423701579,2461.6012632656202,1.4774231114888821,1.356715798578757,0.12070731291012504,2.0980654334274024e-06,1.9345853583327178e-05
n_plus_1pct,83,155918.25423701579,158379.86550418907,2461.6112671732844,1.4774231093685377,1.3567126251599984,0.12071048420853936,4.0639838033483543e-06,2.6272628707082091e-05
n_plus_1pct,84,158379.86550418907,160841.46234337759,2461.5968391885108,1.4774231093685377,1.3567167478662063,0.12070636150233138,5.8611954560213617e-06,3.4153671365064646e-05
n_plus_1pct,85,160841.46234337759,163303.07078424148,2461.6084408638999,1.4774230310911012,1.3567130348028476,0.12070999628825363,4.7130688520571602e-06,3.0112629334586518e-05
n_plus_1pct,86,163303.07078424148,165764.67752066435,2461.6067364228657,1.4774231117084966,1.3567181434471749,0.12070496826132171,6.9240948557882253e-07,4.165377422357234e-05
n_plus_1pct,87,165764.67752066435,168226.27862545787,2461.6011047935172,1.4774231117084966,1.3567158517472131,0.12070725996128351,2.2877859672595054e-06,1.8985962175449973e-05
n_plus_1pct,88,168226.27862545787,170687.8898934258,2461.6112679679354,1.4774231093655814,1.3567126252434205,0.1207104841221609,4.1286845372615173e-06,2.6710579615716554e-05
n_plus_1pct,89,170687.8898934258,173149.48673150036,2461.5968380745617,1.4774231093655814,1.3567167481585809,0.12070636120700051,5.8619707999860052e-06,3.4155402410736366e-05
n_plus_1pct,90,173149.48673150036,175611.09517056029,2461.6084390599281,1.4774230310954606,1.3567130348870062,0.12070999620845435,4.7127885391092775e-06,3.0114414994294978e-05
n_plus_1pct,91,175611.09517056029,178072.70191039421,2461.6067398339219,1.4774231117106398,1.3567181435672111,0.12070496814342868,6.9029094116037907e-07,4.1654089831852634e-05
n_plus_1pct,92,178072.70191039421,180534.3030131821,2461.6011027878849,1.4774231117106398,1.356715852367842,0.1207072593427978,2.2899864327594841e-06,1.8981814952284201e-05
n_plus_1pct,93,180534.3030131821,182995.91428135638,2461.6112681742816,1.4774231093649537,1.3567126252596995,0.1207104841052542,4.1295831339936695e-06,2.6715563537414528e-05
n_plus_1pct,94,182995.91428135638,185457.51111920027,2461.5968378438847,1.4774231093649537,1.3567167482225639,0.12070636114238975,5.8621483348852777e-06,3.4155797609552198e-05
n_plus_1pct,95,185457.51111920027,187919.11955786834,2461.6084386680741,1.477423031096466,1.3567130349047669,0.12070999619169909,4.7127230629421571e-06,3.0114811472513733e-05
n_plus_1pct,96,187919.11955786834,190380.72629847794,2461.6067406095972,1.4774231117111327,1.3567181435933935,0.12070496811773923,6.8981664599069701e-07,4.1654163851278782e-05
n_plus_1pct,97,190380.72629847794,192842.32740082097,2461.6011023430328,1.4774231117111327,1.3567158525067993,0.12070725920433345,2.2904822575155032e-06,1.8980880654262707e-05
n_plus_1pct,98,192842.32740082097,195303.93866904714,2461.6112682261737,1.4774231093648158,1.3567126252630139,0.12071048410180185,4.1297849319270618e-06,2.6716682075782657e-05
n_plus_1pct,99,195303.93866904714,197765.53550684138,2461.5968377942336,1.4774231093648158,1.3567167482369134,0.12070636112790245,5.8621895854927862e-06,3.4155889027201053e-05
n_plus_1pct,100,197765.53550684138,200227.14394542255,2461.60843858117,1.4774230310966987,1.3567130349086103,0.12070999618808842,4.7127079294042762e-06,3.0114901584328123e-05
n_plus_1pct,101,200227.14394542255,202688.75068620985,2461.6067407873052,1.4774231117112469,1.3567181435992124,0.12070496811203446,6.8970915043518233e-07,4.1654181200737274e-05
n_plus_1pct,102,202688.75068620985,205150.35178845277,2461.6011022429157,1.4774231117112469,1.3567158525383081,0.12070725917293879,2.290595120692996e-06,1.8980667823036486e-05
n_plus_1pct,103,205150.35178845277,207611.96305669114,2461.6112682383682,1.4774231093647849,1.3567126252637274,0.12071048410105756,4.129830557554663e-06,2.6716936005911643e-05
n_plus_1pct,104,207611.96305669114,210073.5598944744,2461.5968377832614,1.4774231093647849,1.3567167482401536,0.12070636112463129,5.8621989966365585e-06,3.4155909960701944e-05
n_plus_1pct,105,210073.5598944744,212535.16833303569,2461.6084385612921,1.4774230310967535,1.3567130349094729,0.12070999618728062,4.7127043115411582e-06,3.0114921993040098e-05
n_plus_1pct,106,212535.16833303569,214996.77507386447,2461.6067408287781,1.4774231117112726,1.356718143600546,0.12070496811072662,6.8968422735646206e-07,4.1654185343543293e-05
n_plus_1pct,107,214996.77507386447,217458.37617608419,2461.6011022197199,1.4774231117112726,1.3567158525455874,0.12070725916568525,2.2906213915896445e-06,1.8980618565216736e-05
n_plus_1pct,108,217458.37617608419,219919.98744432555,2461.6112682413659,1.4774231093647798,1.3567126252638726,0.12071048410090723,4.1298411984108046e-06,2.6716994854076638e-05
n_plus_1pct,109,219919.98744432555,222381.58428210666,2461.5968377811078,1.4774231093647798,1.3567167482408471,0.12070636112393274,5.8622010893148316e-06,3.415591450242231e-05
n_plus_1pct,110,222381.58428210666,224843.1927206642,2461.6084385575377,1.4774230310967638,1.3567130349096501,0.12070999618711364,4.712703661271991e-06,3.0114926397081578e-05
n_plus_1pct,111,224843.1927206642,227304.79946150046,2461.6067408362578,1.4774231117112786,1.3567181436007867,0.12070496811049192,6.8967966364283846e-07,4.1654185904644792e-05
n_plus_1pct,112,227304.79946150046,229766.40056371639,2461.6011022159364,1.4774231117112786,1.3567158525468863,0.12070725916439229,2.2906259671236105e-06,1.8980609797888025e-05
n_plus_1pct,113,229766.40056371639,232228.01183195802,2461.6112682416278,1.4774231093647787,1.3567126252638781,0.12071048410090057,4.129842841832257e-06,2.6717005510759172e-05
n_plus_1pct,114,232228.01183195802,234689.60866973881,2461.5968377807876,1.4774231093647787,1.3567167482409226,0.12070636112385613,5.8622013257758356e-06,3.4155915081860615e-05
n_plus_1pct,115,234689.60866973881,237151.21710829539,2461.6084385565773,1.4774230310967671,1.3567130349096803,0.12070999618708678,4.7127034011632874e-06,3.0114926809158438e-05
q_plus_1pct,1,501.96452257344686,1302.8667599921059,800.90223741865907,1.4683166515377304,1.4681811127085242,0.0001355388292061388,,
q_plus_1pct,2,1302.8667599921059,2099.9922174016515,797.12545740954556,1.4683296227993539,1.4681685461463017,0.00016107665305220564,0.0047156567089714045,0.18841703145617986
q_plus_1pct,3,2099.9922174016515,2897.070975706104,797.07875830445255,1.4683450299983487,1.4681540493874483,0.00019098061090039309,5.8584385505353294e-05,0.18565047933107626
q_plus_1pct,4,2897.070975706104,3694.1611206566959,797.09014495059182,1.4683632578598389,1.468136832154993,0.00022642570484587843,1.4285471818987444e-05,0.18559524853531811
q_plus_1pct,5,3694.1611206566959,4491.2691625252401,797.10804186854421,1.4683848125273502,1.4681163670019768,0.00026844552537341748,2.2452815488634646e-05,0.1855788438690773
q_plus_1pct,6,4491.2691625252401,5288.4038911181324,797.13472859289232,1.4684102839266437,1.4680920278542426,0.00031825607240110187,3.3479431829030788e-05,0.1855517873072986
q_plus_1pct,7,5288.4038911181324,6085.6747184345113,797.27082731637893,1.4684403108258093,1.4680630568002446,0.00037725402556465504,0.00017073490666609642,0.18537887657080537
q_plus_1pct,8,6085.6747184345113,6883.072892634058,797.3981741995467,1.4684759879178242,1.468028622517525,0.00044736540029921557,0.00015972851232551108,0.18584659137731219
q_plus_1pct,9,6883.072892634058,7680.3774764800319,797.30458384597387,1.4685176861844815,1.4679875124917379,0.00053017369274366288,0.0001173696612320246,0.18510213885352303
q_plus_1pct,10,7680.3774764800319,8477.8441654338949,797.46668895386301,1.4685672456504424,1.4679385389447213,0.00062870670572112708,0.000203316412790702,0.18585043793394057
q_plus_1pct,11,8477.8441654338949,9275.2061908683863,797.36202543449144,1.4686253793273212,1.4678799888497278,0.00074539047759336619,0.00013124500473978468,0.18559333121539195
q_plus_1pct,12,9275.2061908683863,10073.033685369843,797.82749450145639,1.4686936561226576,1.4678100448085136,0.00088361131414393945,0.00058376126792758075,0.18543413245208781
q_plus_1pct,13,10073.033685369843,10871.249734814257,798.21604944441424,1.4687739451350152,1.4677263915481182,0.0010475535868970098,0.00048701623550922123,0.18553663825807956
q_plus_1pct,14,10871.249734814257,11669.772940560493,798.52320574623627,1.4688677847363545,1.4676259201381725,0.0012418645981819854,0.00038480346522200905,0.18549028299406625
q_plus_1pct,15,11669.772940560493,12469.009760626321,799.23682006582749,1.4689775464962589,1.4675050329154948,0.0014725135807640566,0.00089366760346598607,0.18572796335423958
q_plus_1pct,16,12469.009760626321,13269.245735501516,800.2359748751951,1.4691055640843473,1.467359517427637,0.0017460466567102984,0.0012501361102023763,0.18575928909552819
q_plus_1pct,17,13269.245735501516,14070.578664938024,801.33292943650849,1.4692542207326758,1.4671835013719836,0.0020707193606921415,0.0013707888619784647,0.18594732433642658
q_plus_1pct,18,14070.578664938024,14873.812691116442,803.23402617841748,1.4694262983664963,1.4669696905467664,0.0024566078197298946,0.0023724180949930809,0.18635478392821386
q_plus_1pct,19,14873.812691116442,15679.579559672364,805.76686855592197,1.4696248990720528,1.4667096054919668,0.0029152935800860202,0.003153305630682893,0.18671509415229265
q_plus_1pct,20,15679.579559672364,16488.959039320649,809.37947964828527,1.4698527173881619,1.4663898143876728,0.0034629030004891259,0.0044834445710553216,0.18784023130423372
q_plus_1pct,21,16488.959039320649,17303.43397966426,814.4749403436108,1.4701126030753089,1.4659960907158109,0.004116512359497948,0.0062955150500476655,0.18874607776091376
q_plus_1pct,22,17303.43397966426,18125.013080723129,821.57910105886913,1.470406999999412,1.4655069387703878,0.0049000612290241996,0.0087223809639388368,0.19034289250180061
q_plus_1pct,23,18125.013080723129,18956.624814436746,831.61173371361656,1.4707380473294493,1.4648924589368353,0.005845588392614065,0.012211401971906484,0.19296231606031547
q_plus_1pct,24,18956.624814436746,19802.40543064431,845.78061620756489,1.4711070076443391,1.4641152125239982,0.0069917951203408713,0.017037857836223955,0.19608064248503113
q_plus_1pct,25,19802.40543064431,20667.950389634902,865.54495899059111,1.471513436356799,1.4631184771856263,0.0083949591711727223,0.023368167116017011,0.20068723792402007
q_plus_1pct,26,20667.950389634902,21561.07725010681,893.126860471908,1.4719559129049529,1.4618242835200517,0.010131629384901197,0.031866515072172835,0.20687059678526981
q_plus_1pct,27,21561.07725010681,22492.197098149369,931.11984804255917,1.4724300142649767,1.4601258469569671,0.012304167308009539,0.042539295650089994,0.2144312469962627
q_plus_1pct,28,22492.197098149369,23474.607039058148,982.40994090877939,1.4729293739546863,1.4578747894090478,0.015054584545638461,0.055084308399229696,0.22353542249368683
q_plus_1pct,29,23474.607039058148,24524.274216406619,1049.6671773484704,1.4734446557835501,1.4548838783628144,0.018560777420735697,0.068461477881091734,0.2328986804297454
q_plus_1pct,30,24524.274216406619,25658.654975285575,1134.3807588789568,1.4739644364727127,1.4509387192006584,0.023025717272054269,0.080705182898524644,0.2405578037011768
q_plus_1pct,31,25658.654975285575,26895.05131178131,1236.3963364957344,1.4744758837267269,1.4458287679378794,0.028647115788847488,0.089930631155621596,0.24413565277359539
q_plus_1pct,32,26895.05131178131,28248.984766687467,1353.9334549061568,1.4749655465111906,1.4394063624976612,0.035559184013529421,0.095064272629238666,0.24128321593103788
q_plus_1pct,33,28248.984766687467,29732.735619251471,1483.7508525640042,1.4754201665360196,1.4316555889838529,0.043764577552166672,0.09588166773443467,0.23075314482793796
q_plus_1pct,34,29732.735619251471,31353.856645759919,1621.1210265084483,1.4758288837211262,1.4227485622287306,0.05308032149239561,0.092583046343030426,0.21286036473503533
q_plus_1pct,35,31353.856645759919,33113.747111538119,1759.8904657782005,1.4761838403580914,1.4130838070756115,0.063100033282479817,0.08560091257876791,0.18876509238022701
q_plus_1pct,36,33113.747111538119,35006.991970352741,1893.2448588146217,1.4764815130813886,1.4032393141718127,0.073242198909575951,0.075774257335642581,0.16073154164107517
q_plus_1pct,37,35006.991970352741,37021.868223396013,2014.8762530432723,1.4767225780824427,1.3938468583264267,0.082875719756015931,0.064244935705149706,0.13152965080053677
q_plus_1pct,38,37021.868223396013,39142.102199932946,2120.2339765369325,1.4769115911829793,1.3854213629517647,0.091490228231214665,0.052289922686084414,0.10394490087759882
q_plus_1pct,39,39142.102199932946,41349.270801777187,2207.1686018442415,1.477055366728568,1.3782990742668684,0.098756292461699591,0.041002373449982636,0.079419019615101227
q_plus_1pct,40,41349.270801777187,43625.191029018628,2275.9202272414404,1.4771621091155034,1.3725682992862385,0.10459380982926492,0.031149240406805456,0.059110333347409491
q_plus_1pct,41,43625.191029018628,45953.526351392349,2328.3353223737213,1.4772395879691929,1.3681453020786591,0.10909428589053372,0.023030286608863818,0.043028130140925262
q_plus_1pct,42,45953.526351392349,48320.732040003357,2367.2056886110076,1.4772949884925293,1.3648390372231545,0.1124559512693748,0.016694488059244963,0.030814312146597776
q_plus_1pct,43,48320.732040003357,50716.103050986247,2395.3710109828899,1.4773341841725289,1.3624253488554088,0.11490883531712015,0.011898130571158193,0.021811954103431671
q_plus_1pct,44,50716.103050986247,53131.575341348056,2415.4722903618094,1.477361713701808,1.3606986662487737,0.11666304745303435,0.0083917185633266209,0.015266120582225092
q_plus_1pct,45,53131.575341348056,55561.195480276452,2429.620138928396,1.4773806668025384,1.3594825932559598,0.11789807354657866,0.0058571769268640356,0.010586266350032578
q_plus_1pct,46,55561.195480276452,58000.711610989318,2439.5161307128656,1.4773939309452262,1.3586239065632473,0.11877002438197892,0.004073061309425194,0.007395802231287287
q_plus_1pct,47,58000.711610989318,60447.100833384291,2446.3892223949733,1.4774030413198671,1.3580309886798605,0.11937205264000661,0.0028173995636172912,0.0050688569035861313
q_plus_1pct,48,60447.100833384291,62898.242401691925,2451.1415683076339,1.4774092768449214,1.357619806410159,0.1197894704347624,0.0019425959978715344,0.003496779903874233
q_plus_1pct,49,62898.242401691925,65352.663034399826,2454.4206327079009,1.4774135452699768,1.3573355031137961,0.12007804215618068,0.0013377703037083597,0.0024089907098757105
q_plus_1pct,50,65352.663034399826,67809.340341196264,2456.6773067964386,1.4774166381997063,1.3571455033164896,0.12027113488321661,0.00091943249598906804,0.0016080602545533625
q_plus_1pct,51,67809.340341196264,70267.552535539959,2458.2121943436941,1.477418650278467,1.3570106580297872,0.12040799224867982,0.00062478191295584561,0.0011379069931957832
q_plus_1pct,52,70267.552535539959,72726.836920911592,2459.2843853716331,1.4774200358035992,1.3569151604645502,0.12050487533904897,0.00043616699583789564,0.00080462341875990303
q_plus_1pct,53,72726.836920911592,75186.852434070795,2460.0155131592037,1.477420919547159,1.3568516771961212,0.12056924235103783,0.00029729290029225378,0.0005341444635145494
q_plus_1pct,54,75186.852434070795,77647.375808874582,2460.5233748037863,1.4774216745906303,1.3568071332037512,0.1206145413868791,0.00020644652111578902,0.0003757097163253686
q_plus_1pct,55,77647.375808874582,80108.224103658955,2460.8482947843731,1.4774220818233812,1.3567821339238295,0.12063994789955168,0.00013205319807732625,0.00021064220267673686
q_plus_1pct,56,80108.224103658955,82569.323720411878,2461.0996167529229,1.4774222816312461,1.3567578782222813,0.12066440340896478,0.00010212818444859384,0.00020271485390116351
q_plus_1pct,57,82569.323720411878,85030.572919885759,2461.2491994738812,1.4774226314963894,1.3567483393268338,0.12067429216955561,6.0778816078819281e-05,8.1952591745804867e-05
q_plus_1pct,58,85030.572919885759,87491.936345567825,2461.363425682066,1.4774227541249987,1.3567352092796576,0.12068754484534105,4.6409850822607825e-05,0.00010982186468370447
q_plus_1pct,59,87491.936345567825,89953.380825991379,2461.4444804235536,1.4774227541249987,1.3567279946823259,0.12069475944267283,3.2930830385254669e-05,5.9779137449669252e-05
q_plus_1pct,60,89953.380825991379,92414.873517856046,2461.492691864667,1.4774229633310123,1.3567278639733165,0.12069509935769585,1.9586645767076055e-05,2.816319652877049e-06
q_plus_1pct,61,92414.873517856046,94876.397880662451,2461.5243628064054,1.4774229633310123,1.3567223532160231,0.12070061011498923,1.2866559321132875e-05,4.5658500823212073e-05
q_plus_1pct,62,94876.397880662451,97337.956552733376,2461.5586720709252,1.4774230394449659,1.3567172212927419,0.12070581815222403,1.3938218543861035e-05,4.3148391957948832e-05
q_plus_1pct,63,97337.956552733376,99799.516900966264,2461.5603482328879,1.4774230394449659,1.3567199680252038,0.12070307141976211,6.8093520649969262e-07,2.2755592928075888e-05
q_plus_1pct,64,99799.516900966264,102261.09987659863,2461.5829756323656,1.4774229854333216,1.3567152123553596,0.12070777307796199,9.1922993047421534e-06,3.8952266454998876e-05
q_plus_1pct,65,102261.09987659863,104722.69106136666,2461.5911847680254,1.4774230899714809,1.3567196587395203,0.12070343123196059,3.3349010539630709e-06,3.5969895647023317e-05
q_plus_1pct,66,104722.69106136666,107184.27805581289,2461.586994446232,1.4774230899714809,1.3567171273299852,0.12070596264149569,1.7022817677279628e-06,2.0972142293416885e-05
q_plus_1pct,67,107184.27805581289,109645.87806419887,2461.6000083859835,1.4774230171915843,1.3567137450410347,0.12070927215054961,5.2868087867325745e-06,2.7417941761058449e-05
q_plus_1pct,68,109645.87806419887,112107.48037695585,2461.6023127569788,1.4774231050237536,1.3567186469508048,0.12070445807294883,9.361273104531029e-07,3.98815891688472e-05
q_plus_1pct,69,112107.48037695585,114569.07547804585,2461.5951010900026,1.4774231050237536,1.3567163618739142,0.12070674314983942,2.9296637149081531e-06,1.8931172278779911e-05
q_plus_1pct,70,114569.07547804585,117030.68018686435,2461.6047088185005,1.4774230299308158,1.3567133108519767,0.1207097190788391,3.9030498938211978e-06,2.4654206732899488e-05
q_plus_1pct,71,117030.68018686435,119492.28797149914,2461.6077846347907,1.4774231094629824,1.3567127129631928,0.12071039649978954,1.2495167397110436e-06,5.6119834891108236e-06
q_plus_1pct,72,119492.28797149914,121953.88474503199,2461.596773532845,1.4774231094629824,1.3567164779757039,0.12070663148727845,4.47313419079176e-06,3.1190457659533451e-05
q_plus_1pct,73,121953.88474503199,124415.49328570903,2461.6085406770435,1.4774230270024713,1.3567130691857556,0.12070995781671567,4.7802890892001788e-06,2.7557139125169017e-05
q_plus_1pct,74,124415.49328570903,126877.09765268971,2461.6043669806822,1.4774231093234034,1.356718128055594,0.12070498126780937,1.6955158760138908e-06,4.1227327026785104e-05
q_plus_1pct,75,126877.09765268971,129338.69897847733,2461.6013257876184,1.4774231093234034,1.3567155993622355,0.12070750996116786,1.2354516040962203e-06,2.0949370373314939e-05
q_plus_1pct,76,129338.69897847733,131800.31064796195,2461.6116694846132,1.4774231074548878,1.3567126767517006,0.12071043070318721,4.2020195904443686e-06,2.4196854199807733e-05
q_plus_1pct,77,131800.31064796195,134261.90682875682,2461.596180794877,1.4774231074548878,1.3567169170385445,0.12070619041634334,6.2920930739141163e-06,3.5127758381519202e-05
q_plus_1pct,78,134261.90682875682,136723.51409179386,2461.6072630370327,1.4774230341588506,1.3567130940882584,0.12070994007059221,4.502055309535723e-06,3.1064307770307523e-05
q_plus_1pct,79,136723.51409179386,139185.12322302614,2461.6091312322824,1.4774231118414856,1.356712559351164,0.12071055249032159,7.5893310754785125e-07,5.0734821756614769e-06
q_plus_1pct,80,139185.12322302614,141646.72131259475,2461.598089568608,1.4774231118414856,1.3567163153884156,0.12070679645306992,4.4855470896296941e-06,3.111606379209287e-05
q_plus_1pct,81,141646.72131259475,144108.33046338276,2461.6091507880192,1.4774230289596202,1.3567130079422673,0.12071002101735284,4.4935115354846988e-06,2.6714024211352102e-05
q_plus_1pct,82,144108.33046338276,146569.93568972594,2461.6052263431775,1.4774231103846458,1.3567180938897394,0.12070501649490639,1.5942599337633795e-06,4.1459047097097913e-05
q_plus_1pct,83,146569.93568972594,149031.53733025043,2461.6016405244882,1.4774231103846458,1.3567156156701856,0.12070749471446018,1.4566993321847151e-06,2.0531205957762276e-05
q_plus_1pct,84,149031.53733025043,151493.14900286292,2461.6116726124892,1.4774231084238483,1.356712643741089,0.12071046468275926,4.0754311485136669e-06,2.460467186479996e-05
q_plus_1pct,85,151493.14900286292,153954.74553728793,2461.5965344250144,1.4774231084238483,1.3567168436779993,0.120706264745849,6.1497057570977309e-06,3.4793478107237994e-05
q_plus_1pct,86,153954.74553728793,156416.3533457935,2461.6078085055633,1.4774230329869864,1.3567130630113802,0.12070996997560623,4.5799871714291869e-06,3.0696250646436913e-05
q_plus_1pct,87,156416.3533457935,158877.96151003643,2461.6081642429344,1.4774231122068731,1.3567181845198737,0.12070492768699936,1.4451423573982449e-07,4.1771931580218731e-05
q_plus_1pct,88,158877.96151003643,161339.56017476012,2461.5986647236859,1.4774231122068731,1.3567161092798328,0.12070700292704029,3.8590704184695392e-06,1.7192670429356224e-05
q_plus_1pct,89,161339.56017476012,163801.16811315285,2461.6079383927281,1.4774230326507731,1.3567130564480028,0.12070997620277035,3.7673359085933044e-06,2.4632172599499232e-05
q_plus_1pct,90,163801.16811315285,166262.77601244871,2461.6078992958646,1.4774231121940002,1.3567181764094023,0.12070493578459796,1.5882652499172804e-08,4.1756434148660115e-05
q_plus_1pct,91,166262.77601244871,168724.37480860687,2461.5987961581559,1.4774231121940002,1.3567160578875519,0.12070705430644835,3.6980453756825552e-06,1.7551244583504059e-05
q_plus_1pct,92,168724.37480860687,171185.98228849386,2461.6074798869959,1.4774230341526537,1.3567130782121128,0.1207099559405409,3.5276783745271783e-06,2.4038645539217905e-05
q_plus_1pct,93,171185.98228849386,173647.59131073137,2461.609022237506,1.4774231120605703,1.3567182043071608,0.12070490775340947,6.2656232674678786e-07,4.1820801706825143e-05
q_plus_1pct,94,173647.59131073137,176109.18957115358,2461.5982604222081,1.4774231120605703,1.3567162700262745,0.12070684203429582,4.3718621440950586e-06,1.602487357268463e-05
q_plus_1pct,95,176109.18957115358,178570.79860167729,2461.6090305237158,1.4774230294912754,1.3567130104107714,0.12071001908050394,4.3752474483032567e-06,2.6320348992404981e-05
q_plus_1pct,96,178570.79860167729,181032.40417411845,2461.6055724411563,1.4774231107504987,1.356718102895087,0.12070500785541172,1.4048057659192115e-06,4.1514574601133671e-05
q_plus_1pct,97,181032.40417411845,183494.00576062594,2461.6015865074878,1.4774231107504987,1.3567156617461209,0.1207074490043778,1.6192414061254235e-06,2.0224090196866995e-05
q_plus_1pct,98,183494.00576062594,185955.61726526776,2461.6115046418272,1.4774231088714613,1.35671263458302,0.12071047428844128,4.0291387500519175e-06,2.5062944237808136e-05
q_plus_1pct,99,185955.61726526776,188417.21394105736,2461.5966757895949,1.4774231088714613,1.3567168007149277,0.1207063081565336,6.0240424633823081e-06,3.451342505476384e-05
q_plus_1pct,100,188417.21394105736,190878.82204646454,2461.6081054071838,1.4774230320995885,1.3567130492076234,0.12070998289196511,4.6431723365923576e-06,3.044360719521877e-05
q_plus_1pct,101,190878.82204646454,193340.42953877288,2461.6074923083361,1.4774231120874453,1.3567181656663341,0.12070494642111118,2.4906436013639096e-07,4.1723730989448009e-05
q_plus_1pct,102,193340.42953877288,195802.02851085324,2461.5989720803627,1.4774231120874453,1.3567159849488035,0.12070712713864173,3.4612455478674525e-06,1.8066513388318453e-05
q_plus_1pct,103,195802.02851085324,198263.63525769272,2461.6067468394758,1.4774230367657035,1.3567131183200412,0.12070991844566237,3.1584182481679609e-06,2.3124624757468454e-05
q_plus_1pct,104,198263.63525769272,200725.24620890137,2461.610951208655,1.4774231100536594,1.3567126091185711,0.12071050093508839,1.7079775982106294e-06,4.8255307726735284e-06
q_plus_1pct,105,200725.24620890137,203186.84330534094,2461.5970964395674,1.4774231100536594,1.3567166697833164,0.12070644027034305,5.6283341934381132e-06,3.3639697573004739e-05
q_plus_1pct,106,203186.84330534094,205648.45217464099,2461.6088693000493,1.4774230299308999,1.3567130167615904,0.12071001316930952,4.7826106469241422e-06,2.9599903356125308e-05
q_plus_1pct,107,205648.45217464099,208110.05805958313,2461.6058849421388,1.4774231110457783,1.3567181141785083,0.12070499686726999,1.2123607237863826e-06,4.1556635674398604e-05
q_plus_1pct,108,208110.05805958313,210571.65954946121,2461.601489878085,1.4774231110457783,1.3567157101144409,0.12070740093133736,1.7854458671508578e-06,1.9916856217787636e-05
q_plus_1pct,109,210571.65954946121,213033.27092697969,2461.6113775184785,1.4774231091504919,1.3567126292443017,0.12071047990619022,4.0167510599214133e-06,2.5507755357985289e-05
q_plus_1pct,110,213033.27092697969,215494.86769325615,2461.5967662764597,1.4774231091504919,1.3567167717639803,0.1207063373865116,5.9356412439084083e-06,3.4317813017043551e-05
q_plus_1pct,111,215494.86769325615,217956.47598698948,2461.6082937333267,1.4774230315329029,1.3567130409810169,0.12070999055188603,4.6829184312262342e-06,3.0264901193472457e-05
q_plus_1pct,112,217956.47598698948,220418.08305366943,2461.6070666799496,1.4774231119036083,1.3567181533012929,0.12070495860231545,4.9847629300024463e-07,4.1686272590789202e-05
q_plus_1pct,113,220418.08305366943,222879.68221490545,2461.5991612360231,1.4774231119036083,1.3567159091490113,0.12070720275459701,3.2114970880535351e-06,1.8592047149898783e-05
q_plus_1pct,114,222879.68221490545,225341.29694210819,2461.6147272027447,1.4774230998166267,1.3567131713150908,0.12070992850153583,6.3235180474338973e-06,2.2581477133281648e-05
q_plus_1pct,115,225341.29694210819,227802.89198888242,2461.5950467742223,1.4774230998166267,1.3567174089460967,0.12070569087052996,7.9949263810141389e-06,3.510590270810069e-05
q_plus_1pct,116,227802.89198888242,230264.50646584938,2461.6144769669627,1.4774230533820236,1.3567134095469029,0.12070964383512073,7.8933343507752805e-06,3.2748783941014574e-05
q_plus_1pct,117,230264.50646584938,232726.10219534204,2461.5957294926629,1.4774230721393913,1.3567177361477134,0.12070533599167788,7.6159262448127782e-06,3.5687649354151368e-05
q_plus_1pct,118,232726.10219534204,235187.71024513541,2461.6080497933726,1.4774230721393913,1.3567138315244311,0.12070924061496013,5.0050057213205599e-06,3.2348389987724856e-05
